payment_id,loan_id,payment_date,due_amount,paid_amount,days_late,payment_status
PAY029771,LN05571,2025-06-06,16931.79,19256.78,3,Late
PAY006236,LN02964,2025-09-13,6299.14,12517.3,10,Late
PAY019143,LN03761,2024-10-06,17835.52,13674.26,0,On Time
PAY041286,LN03428,2025-08-18,1328.48,,0,On Time
PAY013175,LN04959,2024-12-25,16206.15,17374.66,30,Missed
PAY027687,LN03200,2025-01-09,4915.99,3670.49,30,Missed
PAY024334,LN05546,2024-10-18,17411.84,12016.99,0,On Time
PAY012273,LN05551,2025-12-18,7314.95,13794.6,0,On Time
PAY024293,LN00236,2025-03-29,3936.77,7697.48,3,Late
PAY024892,LN04082,2026-05-03,16171.68,17928.99,0,On Time
PAY033047,LN03716,2026-01-04,8095.79,12640.85,3,Late
PAY010869,LN05914,2025-09-04,14053.09,2345.44,0,On Time
PAY024498,LN05326,2025-05-25,3718.26,18384.88,30,Missed
PAY037582,LN04968,2026-05-20,18768.63,4050.9,30,Missed
PAY006731,LN04580,2026-02-27,8909.34,,30,Missed
PAY021343,LN03878,2024-09-28,9695.02,18055.69,3,Late
PAY030944,LN02950,2025-04-01,7116.25,8493.93,10,Late
PAY037921,LN03214,2025-01-14,4950.39,19901.22,0,On Time
PAY000159,LN04132,2025-12-06,12431.71,19569.1,10,Late
PAY017702,LN01291,2025-11-22,3903.72,15305.44,10,Late
PAY003593,LN03184,2024-12-07,19908.89,,0,On Time
PAY018033,LN01843,2024-11-25,15784.56,5233.87,0,On Time
PAY016194,LN04937,2025-12-23,4319.0,3346.14,10,Late
PAY010581,LN03459,2025-12-26,12528.36,12922.21,10,Late
PAY031766,LN99999,2026-05-30,6886.89,4200.59,10,Late
PAY005291,LN00436,2026-07-03,4713.51,13378.21,3,Late
PAY040167,LN03969,2025-07-22,4844.61,19219.76,0,On Time
PAY023798,LN03062,2026-01-31,6723.16,10967.94,0,On Time
PAY000155,LN02152,2025-11-18,18928.44,3396.15,0,On Time
PAY031255,LN02932,2025-07-04,5062.15,3163.49,10,Late
PAY019967,LN03632,2025-11-22,13369.61,7652.65,0,On Time
PAY005371,LN04865,2025-04-25,13830.92,12653.31,0,On Time
PAY023132,LN01177,2025-10-18,3689.43,13571.15,0,On Time
PAY041166,LN02729,2026-06-09,16597.03,15596.23,10,Late
PAY043958,LN04441,2025-03-30,7168.56,2014.87,0,On Time
PAY008450,LN02124,2024-10-31,6925.86,12263.12,0,On Time
PAY037091,LN03733,2026-07-26,18857.72,19867.2,30,Missed
PAY043842,LN05182,2026-02-28,3760.04,5601.09,3,Late
PAY025642,LN00440,2025-10-25,17407.42,16061.88,10,Late
PAY026151,LN04430,2024-11-10,19437.33,13264.19,0,On Time
PAY012353,LN00342,2025-09-25,11874.45,4272.27,0,On Time
PAY001461,LN04234,2025-03-01,3015.78,,30,Missed
PAY038428,LN02886,2025-07-15,8370.06,9849.25,0,On Time
PAY023534,LN04026,2025-08-25,11004.37,19703.34,30,Missed
PAY032975,LN04977,2026-08-16,17285.32,11597.37,30,Missed
PAY026762,LN01270,2026-07-30,12997.73,15543.99,0,On Time
PAY004788,LN01981,2024-11-19,14878.68,13666.11,30,Missed
PAY037843,LN01696,2024-11-14,14368.98,10191.6,30,Missed
PAY008699,LN03451,2026-06-11,18238.63,14658.78,0,On Time
PAY000951,LN02661,2025-12-11,2659.56,19301.65,30,Missed
PAY000958,LN00534,2024-12-22,10107.57,10019.56,3,Late
PAY021573,LN03330,2026-01-22,15654.05,6042.5,0,On Time
PAY037681,LN01439,2024-11-29,8773.58,13973.62,0,On Time
PAY006669,LN02998,2025-07-10,8717.07,5636.11,0,On Time
PAY003938,LN04537,2025-09-22,11583.36,12543.27,0,On Time
PAY037153,LN04004,2025-09-06,5945.39,12837.19,3,Late
PAY038731,LN02005,2025-10-14,1072.92,12815.76,0,On Time
PAY038609,LN02593,2025-10-13,6661.22,5285.85,3,Late
PAY030681,LN01958,2024-10-12,19234.39,4709.6,0,On Time
PAY001235,LN02732,2025-07-16,14220.21,2058.08,0,On Time
PAY007758,LN04880,2025-05-30,2174.22,9453.48,30,Missed
PAY024580,LN01039,2026-02-08,19527.28,16103.72,0,On Time
PAY020890,LN03786,2025-08-29,18730.48,6608.04,10,Late
PAY028137,LN04426,2026-03-10,11095.36,17866.14,0,On Time
PAY020076,LN01248,2026-09-05,19482.2,12714.14,30,Missed
PAY032017,LN02411,2026-02-07,19098.39,9673.78,0,On Time
PAY004301,LN03816,2025-04-22,6170.44,9899.26,0,On Time
PAY020390,LN03403,2025-08-18,13315.06,17688.01,0,On Time
PAY021211,LN02579,2024-10-01,12757.85,11498.67,0,On Time
PAY003249,LN04630,2025-06-30,15187.97,8978.71,3,Late
PAY021329,LN00023,2025-05-22,2083.83,,10,Late
PAY002996,LN03184,2024-11-19,13835.14,7968.34,0,On Time
PAY008921,LN04146,2026-01-25,1063.96,16017.74,10,Late
PAY021113,LN00206,2026-07-27,3580.2,11511.71,3,Late
PAY013015,LN05365,2025-06-15,1743.09,18418.39,0,On Time
PAY017897,LN05713,2026-06-18,2709.28,5597.32,10,Late
PAY004001,LN04651,2026-08-22,7364.25,6842.0,0,On Time
PAY006243,LN01214,2025-06-24,2276.6,13509.04,0,On Time
PAY010994,LN04799,2026-02-07,8440.52,4719.9,3,Late
PAY020059,LN00088,2026-01-26,2963.36,10689.45,0,On Time
PAY017180,LN04315,2025-01-13,3690.73,18629.02,0,On Time
PAY016125,LN05790,2026-05-30,17820.42,1472.39,0,On Time
PAY022095,LN03222,2025-07-30,7683.36,,0,On Time
PAY032582,LN01724,2026-08-01,15174.53,16955.32,0,On Time
PAY005471,LN01332,2026-07-24,12644.85,6679.02,0,On Time
PAY033276,LN01083,2025-11-18,1600.41,6552.08,0,On Time
PAY032805,LN00432,2026-09-08,12331.55,14185.94,0,On Time
PAY007858,LN05374,2024-09-13,4778.12,4305.04,0,On Time
PAY026633,LN00982,2025-07-17,9406.66,14369.69,0,On Time
PAY034797,LN02436,2025-08-22,14943.43,2022.64,3,Late
PAY017250,LN01426,2025-07-31,3413.96,11120.13,10,Late
PAY016412,LN01096,2024-11-29,15264.63,19640.87,10,Late
PAY011939,LN01821,2026-05-20,19457.89,16599.45,0,On Time
PAY018164,LN04099,2024-09-24,6814.3,9599.67,0,On Time
PAY017911,LN00688,2024-09-18,13464.5,4370.65,0,On Time
PAY013722,LN05313,2026-09-07,10272.69,10715.36,3,Late
PAY015993,LN00647,2025-02-08,8785.16,18067.58,30,Missed
PAY015297,LN02901,2025-07-01,10126.06,1230.8,0,On Time
PAY033506,LN03620,2025-07-16,5699.95,8079.35,0,On Time
PAY021349,LN01609,2026-03-16,5877.97,7272.41,30,Missed
PAY014370,LN00119,2024-11-01,8135.24,3323.86,0,On Time
PAY039897,LN02937,2025-04-10,8838.47,9801.19,0,On Time
PAY028677,LN05614,2024-11-12,5315.5,3064.49,0,On Time
PAY032444,LN05790,2026-04-02,1342.06,12278.41,0,On Time
PAY003743,LN04113,2025-05-13,4384.05,1228.23,0,On Time
PAY039277,LN00781,2026-07-18,14259.56,17328.01,0,On Time
PAY021862,LN05625,2026-05-07,15702.33,2696.84,0,On Time
PAY028714,LN04682,2025-11-25,19500.47,15799.05,0,On Time
PAY017338,LN04282,2025-12-03,1070.83,18199.03,0,On Time
PAY003183,LN99999,2026-05-25,19318.11,2599.25,3,Late
PAY036174,LN00138,2025-02-02,16896.59,10204.38,0,On Time
PAY018916,LN03756,2026-07-18,14541.21,13860.41,0,On Time
PAY029745,LN05141,2026-02-20,1048.6,19786.89,0,On Time
PAY006375,LN05197,2025-02-11,8846.62,18674.07,0,On Time
PAY027634,LN01314,2025-10-23,8675.8,17072.3,0,On Time
PAY017183,LN00954,2025-07-30,15480.91,2737.58,30,Missed
PAY040756,LN01242,2025-09-06,19751.06,11587.6,3,Late
PAY021614,LN03817,2025-02-05,12095.88,9971.67,0,On Time
PAY030364,LN02769,2026-02-06,6291.39,13552.53,0,On Time
PAY038936,LN02244,2025-03-30,10502.81,17249.6,0,On Time
PAY045827,LN02692,2024-12-06,8888.3,12952.81,0,On Time
PAY014643,LN02467,2025-02-15,2705.26,4308.07,30,Missed
PAY039419,LN00858,2025-10-23,5064.06,4120.28,10,Late
PAY026847,LN00722,2025-09-08,13638.46,2719.8,0,On Time
PAY022626,LN00442,2026-05-23,10182.55,1227.49,3,Late
PAY037541,LN03962,2025-08-19,2986.19,19584.5,30,Missed
PAY015507,LN05610,2026-03-23,7635.19,14521.02,0,On Time
PAY032684,LN05011,2026-08-13,3623.08,14506.35,30,Missed
PAY022375,LN04783,2026-04-14,9545.93,11424.72,30,Missed
PAY022598,LN04153,2025-08-15,13723.42,9875.77,0,On Time
PAY022333,LN04635,2026-07-27,16929.4,5564.93,0,On Time
PAY033377,LN02925,2025-01-02,16151.67,8802.81,30,Missed
PAY016817,LN01473,2026-03-12,18920.09,5051.15,3,Late
PAY001669,LN04860,2024-11-04,9277.13,11820.02,0,On Time
PAY006412,LN01372,2025-03-06,18996.89,12917.19,0,On Time
PAY027713,LN03084,2026-01-11,11765.23,11071.66,30,Missed
PAY011632,LN01505,2024-10-30,19341.77,5268.09,3,Late
PAY023983,LN04856,2026-04-02,13496.61,10084.38,0,On Time
PAY015268,LN01365,2026-02-10,11186.71,5053.75,3,Late
PAY009592,LN02157,2026-09-06,4728.73,4008.17,0,On Time
PAY040344,LN01795,2026-05-11,6946.25,15184.93,0,On Time
PAY023235,LN01496,2026-08-26,16201.45,16320.16,3,Late
PAY038052,LN05485,2025-02-08,3367.6,4309.72,0,On Time
PAY028437,LN99999,2026-02-11,8700.75,,0,On Time
PAY003511,LN00715,2026-03-23,11231.13,13966.12,0,On Time
PAY042867,LN05560,2024-09-28,7549.51,3821.68,3,Late
PAY021235,LN00331,2025-03-17,11732.52,15072.64,0,On Time
PAY032490,LN05896,2025-02-08,14665.3,17342.72,30,Missed
PAY023414,LN05793,2025-08-16,7274.13,5445.21,30,Missed
PAY016569,LN02123,2026-07-22,8080.76,11189.69,3,Late
PAY023386,LN00771,2025-01-04,3400.35,13699.01,10,Late
PAY002214,LN03153,2025-11-15,12752.4,6757.2,30,Missed
PAY035576,LN04897,2026-08-20,11877.62,6566.8,3,Late
PAY018045,LN01011,2026-04-01,2933.95,1388.47,0,On Time
PAY042642,LN01035,2025-02-17,4047.65,3653.97,0,On Time
PAY035110,LN99999,2025-03-10,12579.1,8367.81,0,On Time
PAY007456,LN02771,2025-04-16,16695.06,14651.62,0,On Time
PAY026027,LN01527,2025-03-27,3557.76,,0,On Time
PAY018824,LN02039,2026-06-18,4770.09,7598.11,0,On Time
PAY025786,LN03508,2026-03-26,9892.78,6383.68,10,Late
PAY013045,LN02432,2026-05-21,19776.18,14109.67,0,On Time
PAY040315,LN03457,2024-11-15,10435.17,12204.46,0,On Time
PAY005441,LN05624,2025-11-29,6913.05,7472.58,30,Missed
PAY037954,LN02330,2025-06-12,11217.7,1576.99,10,Late
PAY031254,LN00803,2025-10-18,4528.41,1850.07,3,Late
PAY033948,LN05656,2024-10-30,14703.1,11948.81,30,Missed
PAY034732,LN02925,2026-08-07,19509.7,18563.56,3,Late
PAY029663,LN02674,2025-01-08,4673.16,4670.59,0,On Time
PAY004655,LN01907,2025-10-26,17191.37,4211.62,0,On Time
PAY019098,LN02580,2026-08-27,12744.57,11483.03,0,On Time
PAY039655,LN04230,2025-04-06,2204.73,18632.88,3,Late
PAY044236,LN04651,2024-09-13,8126.56,6482.81,10,Late
PAY023938,LN03236,2026-02-15,14414.16,8767.42,3,Late
PAY001077,LN05556,2025-01-22,19668.89,9862.56,30,Missed
PAY034076,LN02333,2025-08-16,14487.14,6305.71,0,On Time
PAY012227,LN02420,2025-09-02,2716.21,17713.28,3,Late
PAY036580,LN00043,2026-05-26,13258.72,17977.76,3,Late
PAY036164,LN05911,2026-05-20,10502.17,,30,Missed
PAY009056,LN00514,2025-04-08,15834.82,5482.11,10,Late
PAY025188,LN04960,2026-04-21,7137.89,3287.24,10,Late
PAY014105,LN01809,2025-12-29,6154.97,9112.57,0,On Time
PAY008893,LN01537,2025-03-25,10935.08,1563.64,0,On Time
PAY001072,LN05381,2026-06-13,9686.38,19835.01,0,On Time
PAY008091,LN03969,2026-03-06,7841.97,1970.49,0,On Time
PAY000426,LN02106,2025-10-03,9685.08,9602.25,10,Late
PAY002663,LN02251,2026-02-09,17166.34,11566.17,0,On Time
PAY000423,LN02156,2024-10-16,17033.62,8142.45,10,Late
PAY031070,LN04573,2025-03-05,16570.77,1821.84,0,On Time
PAY040393,LN99999,2024-12-23,10900.46,10856.43,0,On Time
PAY045024,LN00449,2026-08-10,10058.19,13972.58,3,Late
PAY042043,LN04918,2024-11-03,15953.06,1402.1,0,On Time
PAY043761,LN04017,2025-08-16,6790.34,6860.44,3,Late
PAY044590,LN03259,2024-10-07,17352.61,11308.25,10,Late
PAY043862,LN00483,2025-07-21,1695.03,14184.07,0,On Time
PAY024246,LN02081,2025-03-18,18979.46,9883.31,3,Late
PAY042791,LN01336,2025-09-28,7011.91,1013.1,0,On Time
PAY016678,LN00769,2025-09-29,12261.85,7789.11,10,Late
PAY033188,LN05360,2026-04-16,18484.97,19703.04,0,On Time
PAY044891,LN03421,2024-10-11,4285.69,16049.32,0,On Time
PAY032777,LN03675,2025-12-13,16749.53,1712.58,0,On Time
PAY021033,LN03809,2026-02-12,5546.05,7508.4,0,On Time
PAY021458,LN03666,2024-11-23,2103.75,19744.14,0,On Time
PAY009662,LN01100,2025-11-27,17218.01,19816.44,30,Missed
PAY028237,LN00264,2025-12-23,15484.78,14398.07,0,On Time
PAY032677,LN00764,2026-08-31,17390.81,4653.71,3,Late
PAY026586,LN02264,2024-11-11,8274.96,8086.44,3,Late
PAY000866,LN01918,2026-01-07,10811.7,13731.97,0,On Time
PAY040586,LN02447,2025-08-21,4673.69,3057.76,10,Late
PAY041282,LN04750,2025-10-05,8839.21,5398.39,0,On Time
PAY020463,LN02253,2025-05-11,2287.42,19114.7,0,On Time
PAY007560,LN03745,2025-09-13,11030.94,10742.91,0,On Time
PAY009600,LN01971,2025-07-06,18792.2,19952.0,0,On Time
PAY012266,LN02600,2026-04-10,16115.94,19425.85,30,Missed
PAY026869,LN03183,2026-06-23,18923.74,19030.08,30,Missed
PAY014449,LN99999,2025-12-28,17879.84,11212.15,30,Missed
PAY005844,LN05449,2024-11-24,13085.04,19395.47,0,On Time
PAY039930,LN02546,2025-09-12,18219.15,6336.0,0,On Time
PAY012650,LN04102,2024-10-13,15230.94,1172.9,3,Late
PAY039561,LN02938,2025-08-08,9284.68,11564.17,0,On Time
PAY024663,LN02402,2024-10-27,16001.48,16482.6,0,On Time
PAY031810,LN02874,2025-07-31,16581.87,6543.87,0,On Time
PAY023367,LN03676,2025-08-14,12940.86,16983.38,10,Late
PAY012598,LN02798,2025-04-21,3961.82,14453.68,10,Late
PAY043953,LN00924,2024-10-18,19019.19,10265.08,0,On Time
PAY004813,LN00915,2025-09-13,8880.95,7818.19,30,Missed
PAY000236,LN05195,2025-12-17,17662.02,15009.7,10,Late
PAY020727,LN00599,2024-11-07,19146.26,4471.26,0,On Time
PAY035498,LN01321,2025-12-05,14515.55,12229.83,30,Missed
PAY008162,LN04501,2026-01-17,11860.47,18039.24,0,On Time
PAY021031,LN03283,2026-03-03,11717.63,12567.9,30,Missed
PAY045061,LN00956,2025-04-26,13042.29,16603.15,0,On Time
PAY024446,LN05372,2024-09-22,7143.19,9779.77,0,On Time
PAY002983,LN00160,2025-04-16,7624.82,12394.98,0,On Time
PAY021874,LN02583,2025-12-25,17407.21,19497.59,30,Missed
PAY040528,LN04174,2025-09-10,13141.61,15933.17,0,On Time
PAY035413,LN02779,2026-05-14,11492.36,9969.97,0,On Time
PAY023385,LN01886,2024-09-19,5710.82,6878.69,0,On Time
PAY040385,LN05391,2025-02-28,12134.55,17199.46,0,On Time
PAY035086,LN01365,2024-12-14,12300.83,17675.97,0,On Time
PAY026551,LN01527,2026-01-17,3825.94,17571.45,0,On Time
PAY006643,LN01392,2026-01-13,9903.47,7467.48,0,On Time
PAY013899,LN03850,2025-08-12,2786.3,2733.52,0,On Time
PAY016077,LN02361,2024-11-30,15067.0,2210.39,3,Late
PAY037823,LN00368,2025-12-27,4716.51,9025.76,0,On Time
PAY015215,LN02385,2024-12-28,1223.36,12088.29,10,Late
PAY039276,LN01094,2025-03-15,5277.09,2209.76,0,On Time
PAY003459,LN01863,2025-09-06,1872.39,15528.25,30,Missed
PAY031597,LN05753,2025-07-15,13953.92,7163.38,30,Missed
PAY024339,LN04470,2025-06-21,13107.78,4313.47,10,Late
PAY032683,LN00248,2025-05-07,12354.27,15663.79,30,Missed
PAY009881,LN00848,2024-09-14,9931.23,1237.89,3,Late
PAY045528,LN01922,2026-02-12,8470.71,7138.55,10,Late
PAY041234,LN02030,2026-01-08,7301.39,19664.45,0,On Time
PAY009130,LN01124,2026-04-02,12966.23,,30,Missed
PAY037312,LN01857,2026-07-12,4430.41,19619.55,0,On Time
PAY024187,LN00992,2025-05-30,2210.12,5917.94,-30,Missed
PAY024317,LN01865,2025-05-09,2373.43,18185.06,10,Late
PAY037368,LN00757,2025-05-06,1143.13,4615.11,30,Missed
PAY004812,LN02986,2025-02-20,15178.68,18274.35,0,On Time
PAY031032,LN03743,2025-09-11,17527.74,2897.5,0,On Time
PAY044081,LN03227,2025-11-15,9312.39,19815.84,3,Late
PAY036482,LN00868,2024-12-11,9848.08,15632.4,0,On Time
PAY003627,LN01339,2024-10-13,6507.37,14592.57,30,Missed
PAY009114,LN00370,2026-08-29,3035.31,6192.29,30,Missed
PAY023227,LN04117,2024-09-20,5166.75,14459.51,10,Late
PAY033321,LN04733,2025-06-21,1938.6,6780.32,30,Missed
PAY038828,LN00395,2026-03-02,18301.72,14232.05,0,On Time
PAY005550,LN01574,2026-02-24,2619.62,17702.25,30,Missed
PAY025216,LN04914,2025-02-04,1882.08,13916.72,0,On Time
PAY003609,LN02326,2025-08-28,6386.65,16333.48,0,On Time
PAY040530,LN05478,2026-03-11,11016.32,19771.15,0,On Time
PAY009678,LN01778,2024-10-17,10718.63,18545.74,3,Late
PAY037006,LN03645,2025-02-07,7480.27,18249.88,3,Late
PAY032964,LN00593,2025-08-07,2277.33,12126.63,0,On Time
PAY035362,LN03299,2025-10-10,2020.23,2422.66,10,Late
PAY016626,LN04051,2026-03-14,17328.89,10555.43,30,Missed
PAY000730,LN05874,2025-07-31,15969.01,18804.35,0,On Time
PAY045692,LN05386,2025-03-16,18706.67,17377.61,10,Late
PAY006831,LN04630,2026-07-14,15723.17,17557.14,0,On Time
PAY022345,LN02245,2025-06-09,9325.87,1417.02,30,Missed
PAY034120,LN05681,2026-05-18,18829.42,14790.81,0,On Time
PAY038598,LN01361,2026-04-22,12390.87,13693.43,0,On Time
PAY037983,LN01421,2025-12-03,16659.81,17521.08,3,Late
PAY036244,LN02416,2024-12-29,1399.09,16502.92,0,On Time
PAY024750,LN04776,2025-06-04,3036.63,10021.52,30,Missed
PAY033200,LN04126,2025-10-07,11017.81,,3,Late
PAY019775,LN05127,2025-10-29,13283.38,9818.05,10,Late
PAY020816,LN00423,2026-07-15,18354.53,17741.27,0,On Time
PAY010233,LN01100,2024-11-18,4767.61,1645.54,0,On Time
PAY040215,LN00277,2025-05-11,15490.19,6091.44,0,On Time
PAY043213,LN04403,2025-04-05,13888.63,17236.65,0,On Time
PAY042926,LN03113,2025-10-02,10575.29,11918.25,0,On Time
PAY042966,LN04990,2025-11-12,11636.93,9439.99,0,On Time
PAY013903,LN03064,2025-06-12,7285.06,4941.22,3,Late
PAY006156,LN05987,2026-07-16,8202.94,7612.8,0,On Time
PAY005095,LN00460,2024-10-05,4340.82,3962.35,3,Late
PAY025038,LN05425,2026-04-09,15345.6,2604.77,0,On Time
PAY003145,LN04717,2025-02-06,13955.14,,30,Missed
PAY027973,LN02236,2026-04-10,14602.21,17323.77,0,On Time
PAY034911,LN01047,2024-09-15,3055.31,1909.66,0,On Time
PAY035585,LN00592,2025-12-31,19743.77,11372.39,30,Missed
PAY028656,LN02712,2024-10-25,18423.69,18041.49,0,On Time
PAY001364,LN03826,2025-11-28,16716.66,11111.69,0,On Time
PAY041263,LN01263,2025-05-14,11169.12,13467.52,0,On Time
PAY008926,LN04770,2026-03-13,18310.88,7540.15,3,Late
PAY032897,LN01571,2026-08-23,1207.94,5664.42,0,On Time
PAY018211,LN01271,2024-10-09,16314.56,3181.39,3,Late
PAY037941,LN04490,2025-12-06,14264.48,,0,On Time
PAY001681,LN04676,2025-02-09,9207.79,16440.27,10,Late
PAY019672,LN03303,2025-06-30,9195.57,19283.88,3,Late
PAY024713,LN02805,2025-11-16,4177.91,10781.13,10,Late
PAY025434,LN00545,2024-12-25,16123.8,2275.5,0,On Time
PAY008067,LN05584,2025-07-12,8263.31,10479.71,0,On Time
PAY016293,LN01235,2025-12-17,17471.28,9945.12,30,Missed
PAY043475,LN04669,2025-08-18,11046.52,5642.03,0,On Time
PAY001378,LN00398,2026-01-27,16751.77,14841.27,0,On Time
PAY000083,LN00870,2026-05-01,14246.92,14472.2,30,Missed
PAY013371,LN02098,2025-10-03,18346.35,11021.11,30,Missed
PAY006042,LN03359,2025-09-05,17213.74,10977.89,0,On Time
PAY015140,LN01022,2025-06-11,1486.16,19448.78,-10,Late
PAY036341,LN02137,2026-07-27,12457.32,19412.05,30,Missed
PAY033837,LN03292,2025-03-07,17874.01,19764.23,0,On Time
PAY036854,LN05143,2025-04-10,17657.51,6604.08,3,Late
PAY040966,LN01836,2026-06-22,14034.33,11553.6,3,Late
PAY000814,LN01746,2026-05-05,17365.65,19031.91,0,On Time
PAY040137,LN03194,2025-02-19,15516.1,4883.99,0,On Time
PAY041208,LN00650,2026-05-19,5831.94,16883.92,30,Missed
PAY000172,LN05078,2026-07-08,14768.67,14988.82,3,Late
PAY023280,LN03218,2024-09-15,17783.31,1116.61,0,On Time
PAY029164,LN03080,2025-06-17,18421.74,1602.29,10,Late
PAY030837,LN04788,2026-03-01,7308.93,10704.36,0,On Time
PAY007047,LN02639,2025-05-23,2363.8,1575.19,0,On Time
PAY004885,LN05140,2025-08-07,4974.33,13559.85,10,Late
PAY033230,LN01880,2026-06-07,9007.43,8440.4,0,On Time
PAY040961,LN00509,2026-08-04,17860.56,3758.84,0,On Time
PAY010286,LN00361,2024-10-26,19873.7,19180.08,0,On Time
PAY016618,LN01748,2026-08-20,16276.01,18266.18,0,On Time
PAY002762,LN00441,2025-01-31,13286.36,5736.57,30,Missed
PAY022738,LN02974,2024-12-30,19291.96,3789.64,0,On Time
PAY016374,LN02027,2024-09-09,13768.85,4092.39,30,Missed
PAY010710,LN04036,2024-10-02,3549.06,3335.45,0,On Time
PAY044898,LN03281,2025-12-13,5511.36,3618.88,0,On Time
PAY031700,LN03926,2024-10-12,2213.23,3117.67,30,Missed
PAY017350,LN04536,2025-06-30,10607.52,8422.34,30,Missed
PAY014916,LN99999,2026-01-18,17004.95,11396.16,0,On Time
PAY019652,LN01351,2024-11-15,1133.9,17926.49,0,On Time
PAY016563,LN05326,2024-12-31,11811.71,15846.88,30,Missed
PAY042067,LN01660,2024-09-22,16850.98,5057.28,0,On Time
PAY028082,LN04903,2025-02-05,10325.67,16573.83,0,On Time
PAY025986,LN01246,2025-02-05,16334.13,14458.18,3,Late
PAY000377,LN00095,2026-06-19,4694.53,4696.12,10,Late
PAY041358,LN00241,2025-12-07,19749.51,11612.05,0,On Time
PAY041857,LN01440,2026-04-19,15202.23,2062.97,10,Late
PAY027248,LN03014,2024-11-22,11576.23,19472.54,0,On Time
PAY011631,LN04398,2026-06-14,19605.89,4024.09,10,Late
PAY036857,LN03637,2026-01-03,5548.62,15386.69,30,Missed
PAY000558,LN03867,2026-03-10,16244.05,9670.34,0,On Time
PAY001854,LN05032,2026-03-26,5543.95,2787.92,30,Missed
PAY027330,LN03002,2025-10-25,19730.74,7384.04,30,Missed
PAY002748,LN00266,2026-01-30,15937.74,17925.2,0,On Time
PAY039663,LN00630,2026-07-12,8588.2,18069.62,0,On Time
PAY009743,LN02525,2026-05-13,5235.26,6827.74,3,Late
PAY041885,LN00541,2026-05-23,9934.88,12922.83,30,Missed
PAY000214,LN04615,2025-01-24,16700.44,15608.24,0,On Time
PAY031112,LN02193,2026-06-06,19334.52,16313.43,30,Missed
PAY000780,LN00767,2025-03-01,18408.23,5635.51,30,Missed
PAY027560,LN02066,2025-06-03,7651.17,10802.87,0,On Time
PAY037013,LN01958,2025-01-30,15096.84,17793.99,10,Late
PAY025883,LN01006,2026-07-28,1972.32,5814.12,0,On Time
PAY001331,LN05250,2025-12-14,12982.4,9059.34,0,On Time
PAY015701,LN00179,2026-03-01,1772.88,8527.76,0,On Time
PAY021892,LN00347,2024-11-03,3075.56,8123.65,0,On Time
PAY021791,LN02095,2024-12-26,15336.37,18268.77,0,On Time
PAY035474,LN04043,2025-06-23,2207.68,19567.88,10,Late
PAY006222,LN05953,2026-04-24,16701.97,16786.17,0,On Time
PAY015772,LN03416,2024-11-21,19133.55,17124.57,0,On Time
PAY038118,LN02263,2024-12-10,6082.21,2563.28,0,On Time
PAY026458,LN02241,2025-07-11,14028.85,15556.73,0,On Time
PAY030197,LN00753,2026-05-27,8856.34,,30,Missed
PAY027117,LN03621,2025-02-09,4095.73,4036.48,0,On Time
PAY028882,LN04608,2024-10-07,18808.94,2754.46,3,Late
PAY031603,LN05268,2025-07-23,2424.27,13012.85,0,On Time
PAY001250,LN02922,2025-11-15,19777.34,11517.33,0,On Time
PAY010266,LN03708,2026-09-05,3833.87,19598.78,0,On Time
PAY032569,LN02557,2025-06-19,15537.51,5548.32,0,On Time
PAY043197,LN05816,2026-01-14,12954.78,19529.52,0,On Time
PAY028613,LN04684,2025-08-14,14503.97,12172.96,0,On Time
PAY028229,LN03689,2025-01-21,19007.08,13904.18,3,Late
PAY008154,LN00150,2025-08-28,19702.72,1148.13,0,On Time
PAY027677,LN05809,2025-01-18,10265.27,18785.19,0,On Time
PAY019419,LN04335,2024-12-09,1713.28,,30,Missed
PAY020549,LN99999,2026-07-15,5190.39,12325.87,0,On Time
PAY002906,LN04747,2026-01-16,2404.59,8628.25,0,On Time
PAY024200,LN03654,2025-03-04,8252.51,13148.88,0,On Time
PAY041731,LN05609,2025-07-03,17818.84,5984.33,30,Missed
PAY010260,LN04772,2026-03-02,13515.35,6032.73,30,Missed
PAY016601,LN05605,2025-05-26,6250.28,14069.01,30,Missed
PAY011163,LN03391,2025-11-17,7974.77,10801.54,0,On Time
PAY006334,LN05745,2025-11-07,10606.31,16100.88,3,Late
PAY031779,LN00020,2025-01-05,6715.13,4839.1,3,Late
PAY008251,LN00406,2024-12-02,11630.21,18098.88,0,On Time
PAY011212,LN05264,2026-08-19,9991.95,9931.62,3,Late
PAY006238,LN03301,2024-09-11,14836.44,3296.63,30,Missed
PAY000790,LN05433,2026-04-27,13268.35,7775.18,10,Late
PAY026471,LN02134,2024-10-15,14895.86,17518.86,0,On Time
