transaction_id,account_id,transaction_date,transaction_type,amount,channel
TXN032648,ACC05910,2026-08-23,Payment,24893.63,Mobile
TXN131535,ACC00722,2026-05-27,Deposit,31042.62,ATM
TXN004083,ACC09017,2025-02-15,Deposit,38293.41,ATM
TXN047768,ACC10653,2025-10-05,Withdrawal,21616.57,Online
TXN083456,ACC07929,2026-03-05,Deposit,36512.21,Online
TXN103101,ACC05191,2025-01-31,Withdrawal,47071.38,ATM
TXN016273,ACC01067,2026-08-13,Transfer,13226.96,ATM
TXN092827,ACC00491,2025-06-08,Deposit,15908.66,Mobile
TXN125528,ACC04120,2026-03-06,Deposit,23250.94,Online
TXN106259,ACC06461,2026-07-23,Payment,41949.32,Online
TXN020192,ACC05880,2024-11-07,Payment,44583.06,Branch
TXN116764,ACC09739,2025-11-01,Deposit,37544.18,Branch
TXN042679,ACC11072,2026-05-08,Deposit,40273.6,Branch
TXN095566,ACC06980,2026-08-20,Withdrawal,5958.99,ATM
TXN000324,ACC01665,2025-11-29,Withdrawal,28273.64,Online
TXN019091,ACC00798,2026-04-28,,30160.43,Online
TXN021149,ACC08923,2024-11-23,Transfer,42880.25,ATM
TXN008945,ACC05046,2026-08-25,Withdrawal,21790.94,Mobile
TXN048396,ACC10913,2025-04-27,Deposit,48617.37,ATM
TXN123572,ACC04445,2026-07-11,Transfer,412.71,ATM
TXN032551,ACC10146,2024-10-29,Payment,18446.81,Online
TXN131401,ACC07716,2026-07-28,Withdrawal,45723.68,ATM
TXN080644,ACC07002,2024-12-01,Withdrawal,35404.53,Mobile
TXN137112,ACC08808,2025-03-08,Payment,15007.99,Mobile
TXN019594,ACC05520,2024-11-04,Deposit,12373.72,Online
TXN095652,ACC06229,2025-06-28,Transfer,16026.17,Branch
TXN094969,ACC05647,2026-09-03,Deposit,17739.92,Online
TXN017125,ACC06755,2024-12-30,Deposit,43792.55,Branch
TXN115695,ACC08258,2025-01-27,Deposit,48888.29,Online
TXN085871,ACC05821,2026-06-30,Withdrawal,33745.25,Mobile
TXN128726,ACC06108,2025-07-25,Deposit,16008.5,Online
TXN087206,ACC10817,2026-02-01,Payment,23155.26,Online
TXN112395,ACC02302,2024-12-10,Payment,13456.32,Branch
TXN009011,ACC03488,2026-07-09,Transfer,21072.56,Online
TXN083499,ACC01088,2025-06-17,Payment,891.03,Online
TXN031486,ACC11445,2024-11-08,Payment,49825.57,Branch
TXN074242,ACC06144,2025-04-16,Transfer,47050.38,Mobile
TXN109654,ACC03368,2026-04-09,Withdrawal,31713.44,Online
TXN061145,ACC09132,2025-12-04,Deposit,5711.57,Branch
TXN136774,ACC06198,2025-06-15,Deposit,21744.18,ATM
TXN000928,ACC03399,2025-09-22,Deposit,15733.86,Mobile
TXN074285,ACC09334,2026-08-16,Deposit,16479.36,Mobile
TXN038591,ACC02071,2026-05-01,Transfer,30114.94,ATM
TXN066072,ACC00738,2024-09-14,Withdrawal,15688.82,Online
TXN053435,ACC02020,2026-02-19,Withdrawal,16374.96,Online
TXN010166,ACC04691,2026-05-20,Transfer,38600.82,Branch
TXN077043,ACC01186,2026-01-23,Transfer,45440.76,ATM
TXN018982,ACC05322,2025-04-13,Payment,35459.83,Mobile
TXN108651,ACC07535,2025-04-29,Payment,45928.73,Mobile
TXN064583,ACC09447,2025-12-10,Payment,18023.73,Online
TXN051569,ACC02993,2025-08-12,Deposit,45339.35,Branch
TXN054016,ACC04208,2026-02-13,Withdrawal,31625.86,Mobile
TXN038881,ACC07745,2026-04-23,Transfer,34401.65,Mobile
TXN062643,ACC09322,2025-08-04,Withdrawal,6474.47,Online
TXN075285,ACC05244,2025-08-26,Withdrawal,3542.27,ATM
TXN054650,ACC11516,2024-11-15,Transfer,9110.16,Branch
TXN116157,ACC05014,2024-11-05,Withdrawal,42696.75,Branch
TXN123218,ACC07178,2025-11-27,Withdrawal,17815.6,Mobile
TXN040239,ACC04622,2025-06-26,Transfer,13737.56,Online
TXN075672,ACC02204,2024-11-09,Withdrawal,41014.55,Online
TXN134159,ACC00178,2026-01-12,Transfer,2460.76,Branch
TXN120320,ACC06319,2024-12-18,Transfer,8695.56,ATM
TXN037767,ACC00459,2025-02-05,Payment,44395.19,Mobile
TXN002659,ACC11859,2025-11-25,Transfer,29209.99,Online
TXN037765,ACC05129,2025-07-15,Deposit,36992.6,Mobile
TXN100898,ACC99999,2026-08-01,Transfer,18265.22,Branch
TXN107936,ACC01117,2026-07-28,Transfer,24387.44,Branch
TXN119092,ACC06197,2025-11-02,Deposit,15169.7,Branch
TXN137044,ACC04132,2024-12-12,Withdrawal,11352.13,ATM
TXN066733,ACC06897,2024-09-18,Transfer,47044.67,ATM
TXN013833,ACC01406,2025-04-25,Payment,15454.92,Online
TXN008908,ACC11454,2026-02-02,Payment,26193.22,ATM
TXN043129,ACC04488,2025-05-03,Transfer,34418.31,ATM
TXN019385,ACC11953,2025-07-30,Payment,1222.33,Online
TXN117750,ACC10053,2025-12-27,Deposit,32895.55,Mobile
TXN097875,ACC11088,2025-11-27,Transfer,419.69,ATM
TXN084024,ACC07644,2025-06-16,Withdrawal,25792.0,Mobile
TXN084760,ACC06935,2026-07-26,Transfer,7761.47,Online
TXN092181,ACC03243,2024-10-06,Withdrawal,22440.51,Online
TXN057283,ACC02191,2025-09-30,Payment,7587.82,Mobile
TXN086587,ACC99999,2026-01-10,Transfer,43522.05,Mobile
TXN116675,ACC00540,2025-04-05,Payment,4911.11,Online
TXN102373,ACC03422,2026-02-12,Payment,6560.45,Online
TXN086972,ACC06056,2025-12-30,Withdrawal,20049.75,Mobile
TXN131159,ACC00270,2026-05-31,Deposit,34321.24,Online
TXN005892,ACC07508,2026-05-17,Transfer,44769.74,Mobile
TXN006703,ACC09845,2026-06-21,Withdrawal,43092.77,ATM
TXN062464,ACC11745,2025-07-25,Payment,11050.33,Mobile
TXN051716,ACC07443,2025-04-02,Transfer,30297.29,Online
TXN039960,ACC08290,2024-11-04,Deposit,10747.42,Online
TXN136033,ACC11497,2025-09-03,Withdrawal,1136.04,ATM
TXN094683,ACC11468,2024-10-13,Withdrawal,43731.46,ATM
TXN036290,ACC09656,2024-12-18,Payment,25111.51,Branch
TXN135574,ACC04412,2025-06-08,Withdrawal,13910.71,ATM
TXN023978,ACC05735,2025-02-24,Payment,22391.52,ATM
TXN001105,ACC03968,2025-09-03,Payment,8617.62,ATM
TXN102948,ACC06250,2025-04-09,Payment,17606.28,Branch
TXN015741,ACC07459,2025-05-21,Withdrawal,28467.59,Branch
TXN134080,ACC02309,2025-04-26,Transfer,21484.22,ATM
TXN136140,ACC05030,2026-02-11,Withdrawal,16081.03,Branch
TXN085224,ACC11236,2026-05-03,Deposit,39395.13,Mobile
TXN031496,ACC05174,2026-09-08,Transfer,11562.69,Branch
TXN118235,ACC03356,2025-10-04,Withdrawal,32278.16,Branch
TXN039698,ACC05402,2026-07-10,Payment,29880.76,ATM
TXN135165,ACC11860,2025-03-02,Transfer,14932.53,Online
TXN047725,ACC09621,2026-08-18,Transfer,16837.19,Branch
TXN087336,ACC02430,2026-07-11,Deposit,46355.27,Online
TXN022929,ACC08843,2025-06-13,Withdrawal,49598.58,Mobile
TXN124263,ACC08547,2024-09-25,Transfer,48751.47,Online
TXN109985,ACC10434,2025-02-15,Deposit,28582.86,Online
TXN075132,ACC99999,2025-01-25,Deposit,31060.38,Online
TXN075339,ACC07999,2025-05-07,Deposit,17686.17,Online
TXN009925,ACC10873,2026-06-25,Transfer,23887.75,Mobile
TXN021422,ACC07751,2025-05-06,Withdrawal,10761.77,Online
TXN064149,ACC05705,2025-10-25,Deposit,34024.0,Mobile
TXN106282,ACC99999,2025-10-10,Transfer,47416.22,ATM
TXN085042,ACC09346,2026-04-21,Deposit,19801.63,Online
TXN082681,ACC03100,2026-03-05,Transfer,25597.06,Mobile
TXN105662,ACC04819,2024-11-09,Deposit,19987.72,Branch
TXN132803,ACC00219,2025-03-15,Payment,27702.85,Mobile
TXN037310,ACC00960,2026-01-02,Payment,2843.39,Branch
TXN073047,ACC07645,2025-12-30,Transfer,40090.93,Branch
TXN089932,ACC00635,2025-05-02,Deposit,3679.04,Mobile
TXN039258,ACC11930,2025-02-27,Transfer,16198.91,Online
TXN064499,ACC03238,2026-04-07,Withdrawal,2841.17,Online
TXN091509,ACC06396,2025-04-28,Transfer,3500.46,ATM
TXN054081,ACC06644,2024-11-11,Deposit,46755.02,Mobile
TXN119182,ACC04116,2024-12-21,Payment,-7148.17,ATM
TXN026366,ACC00546,2025-02-12,Deposit,44351.71,Branch
TXN110597,ACC04800,2025-12-23,Withdrawal,11683.25,Online
TXN075412,ACC01453,2024-10-23,Withdrawal,42874.28,Branch
TXN128350,ACC09842,2026-09-06,Deposit,32568.86,Online
TXN125851,ACC11025,2025-04-03,Deposit,26964.18,ATM
TXN129613,ACC06113,2026-04-09,Transfer,6262.24,ATM
TXN093147,ACC02440,2026-07-11,Deposit,23904.58,Online
TXN043236,ACC02412,2025-01-21,Deposit,15403.53,Online
TXN068401,ACC09082,2025-06-02,Withdrawal,-29481.36,Branch
TXN124075,ACC09160,2024-11-01,Deposit,22118.54,ATM
TXN079071,ACC04357,2025-09-11,Withdrawal,18079.18,Branch
TXN017804,ACC00280,2026-08-16,Deposit,39514.6,ATM
TXN110494,ACC02242,2024-11-16,Payment,-17258.18,ATM
TXN137973,ACC10987,2025-11-15,Withdrawal,25262.98,ATM
TXN104447,ACC01061,2026-09-04,Transfer,410.03,Branch
TXN120652,ACC09624,2025-05-07,Transfer,717.81,Mobile
TXN050723,ACC08479,2024-10-01,Payment,46151.6,ATM
TXN102036,ACC07657,2026-03-15,,34475.28,ATM
TXN088014,ACC07953,2025-09-03,Withdrawal,36267.07,Mobile
TXN012627,ACC09516,2024-11-20,Deposit,32072.16,Online
TXN061509,ACC07938,2025-07-11,Transfer,26919.87,Mobile
TXN028744,ACC00060,2026-06-30,Transfer,36941.53,Mobile
TXN040519,ACC08899,2025-05-02,Payment,11926.81,Mobile
TXN106380,ACC00531,2024-11-18,Transfer,18752.63,Online
TXN029640,ACC08912,2025-02-07,Payment,20751.48,ATM
TXN010357,ACC03603,2026-05-31,Deposit,5952.95,Mobile
TXN074555,ACC11443,2026-08-18,Deposit,43219.98,ATM
TXN124340,ACC05179,2025-11-28,Withdrawal,15687.62,ATM
TXN007862,ACC07682,2024-10-10,Transfer,49755.32,ATM
TXN035007,ACC01413,2025-07-05,Payment,23381.98,Branch
TXN117170,ACC03363,2026-02-04,Payment,34977.44,ATM
TXN069160,ACC06771,2026-04-13,Withdrawal,35874.24,Branch
TXN065615,ACC05202,2026-06-21,Transfer,1062.21,Mobile
TXN009569,ACC01898,2025-08-18,Deposit,45175.53,ATM
TXN002313,ACC01252,2026-01-14,Withdrawal,27012.62,ATM
TXN121006,ACC01223,2026-05-24,Withdrawal,6396.33,ATM
TXN008452,ACC11622,2025-01-06,Payment,14989.02,Mobile
TXN093227,ACC10507,2024-11-25,Withdrawal,29616.85,Online
TXN029732,ACC08159,2025-10-17,Withdrawal,48288.97,ATM
TXN006043,ACC07520,2025-04-30,Transfer,10545.7,Online
TXN002722,ACC09000,2025-04-23,Withdrawal,39865.84,Online
TXN017000,ACC01508,2026-08-04,Payment,21893.24,Online
TXN020272,ACC03687,2025-08-17,Transfer,28985.54,Branch
TXN136785,ACC99999,2024-09-21,Payment,8232.42,Branch
TXN128646,ACC09491,2025-01-23,Payment,48505.21,Mobile
TXN118759,ACC03535,2025-11-14,Deposit,3726.86,Branch
TXN005520,ACC04218,2024-11-25,Withdrawal,6387.09,Online
TXN073126,ACC01585,2025-02-02,Transfer,10530.61,ATM
TXN105417,ACC04672,2024-11-30,Payment,207.35,Branch
TXN057149,ACC02445,2026-02-19,Payment,33849.93,Branch
TXN129989,ACC02568,2025-07-21,Transfer,17887.24,ATM
TXN121009,ACC10074,2024-09-17,Transfer,21333.98,Mobile
TXN014063,ACC07084,2025-02-02,Withdrawal,17173.7,ATM
TXN056061,ACC01864,2024-11-24,Transfer,21849.22,ATM
TXN085972,ACC02071,2026-08-01,Transfer,27657.52,Online
TXN135640,ACC04577,2025-10-27,Payment,35945.8,Branch
TXN113339,ACC11083,2026-06-15,Transfer,19961.36,Mobile
TXN031049,ACC11583,2025-05-21,Transfer,2976.99,Branch
TXN096218,ACC11009,2025-08-28,Deposit,38077.66,Mobile
TXN058114,ACC09870,2026-09-05,Withdrawal,48476.19,Online
TXN083794,ACC01304,2026-05-27,Transfer,1308.03,ATM
TXN051413,ACC10497,2026-03-24,Payment,4794.12,Mobile
TXN118122,ACC00603,2026-07-17,Withdrawal,8099.58,Mobile
TXN129259,ACC02903,2025-10-31,Deposit,11007.62,Branch
TXN030162,ACC09731,2025-07-24,Deposit,32826.17,ATM
TXN102832,ACC00399,2025-03-10,Deposit,20687.98,ATM
TXN014433,ACC04152,2025-11-29,Transfer,13397.3,Branch
TXN130182,ACC07138,2025-01-12,Payment,9511.9,ATM
TXN085596,ACC04639,2024-12-10,Withdrawal,-15018.25,Branch
TXN002500,ACC04183,2026-03-22,Transfer,10549.61,ATM
TXN136679,ACC00226,2025-06-11,Withdrawal,45880.59,Online
TXN075555,ACC10856,2026-05-19,Withdrawal,46602.67,Branch
TXN047303,ACC11875,2024-11-17,Withdrawal,35717.03,Branch
TXN127768,ACC03144,2026-02-17,Transfer,3785.57,Mobile
TXN069783,ACC02775,2026-01-17,Transfer,3339.13,ATM
TXN093045,ACC02163,2025-11-21,Transfer,22149.38,Branch
TXN084952,ACC06867,2025-11-29,Payment,15970.64,ATM
TXN033279,ACC08054,2024-09-18,Deposit,23124.6,Online
TXN065211,ACC02962,2025-07-06,Payment,23171.36,ATM
TXN126096,ACC11649,2025-03-08,Deposit,44856.72,Mobile
TXN083712,ACC02008,2025-03-15,Deposit,24141.44,Mobile
TXN047475,ACC01349,2026-04-09,Withdrawal,5742.56,Online
TXN037559,ACC01207,2025-07-16,Transfer,47063.77,Online
TXN073180,ACC04925,2025-05-28,Deposit,25555.4,Mobile
TXN032617,ACC11555,2026-03-19,Withdrawal,15475.5,Online
TXN125045,ACC03586,2025-12-21,Deposit,5175.9,Branch
TXN131757,ACC11095,2024-10-11,,18475.44,Branch
TXN018129,ACC99999,2026-04-02,Deposit,20422.43,ATM
TXN014499,ACC99999,2025-10-04,Deposit,32908.66,Online
TXN045747,ACC99999,2025-06-30,,27873.98,Mobile
TXN027306,ACC07178,2026-06-24,Payment,22965.06,Mobile
TXN035349,ACC09097,2026-02-03,Withdrawal,49973.47,Branch
TXN118558,ACC06499,2024-10-27,Withdrawal,18310.25,Online
TXN063341,ACC00786,2026-03-02,Payment,9886.91,Mobile
TXN037613,ACC00109,2025-11-30,Deposit,6722.48,Branch
TXN027376,ACC10612,2024-12-06,Deposit,8537.22,Branch
TXN077689,ACC10074,2025-07-26,Payment,32171.02,Mobile
TXN128496,ACC03053,2026-03-28,Withdrawal,9621.9,Branch
TXN092139,ACC05843,2025-06-24,Deposit,41514.9,Online
TXN084656,ACC04736,2026-04-01,Payment,48175.26,ATM
TXN134556,ACC08000,2025-08-24,Payment,26853.21,Mobile
TXN038607,ACC00771,2025-01-20,Payment,42191.14,Branch
TXN001182,ACC10516,2025-01-29,Withdrawal,11568.99,Branch
TXN083285,ACC07348,2026-05-10,Payment,33142.13,Online
TXN045163,ACC10736,2026-03-03,Payment,31873.19,Branch
TXN067026,ACC10090,2024-11-29,Deposit,44596.65,ATM
TXN032793,ACC01161,2024-09-25,Withdrawal,6010.96,Mobile
TXN028507,ACC06220,2025-12-20,Withdrawal,31349.47,ATM
TXN036968,ACC10469,2025-12-07,Transfer,37954.26,ATM
TXN091385,ACC00475,2026-02-07,Deposit,33315.34,ATM
TXN068884,ACC09732,2025-05-27,Deposit,42275.04,Branch
TXN012984,ACC11354,2025-10-05,Deposit,28526.3,Branch
TXN006564,ACC04755,2025-09-24,Transfer,43640.37,ATM
TXN049658,ACC07469,2025-05-28,Deposit,2853.56,ATM
TXN126431,ACC05578,2025-11-28,Deposit,17128.26,Mobile
TXN096853,ACC99999,2025-09-19,Deposit,13606.73,Mobile
TXN084603,ACC03396,2025-12-19,Withdrawal,37250.83,Online
TXN047177,ACC06002,2025-12-11,Payment,34443.49,Online
TXN056192,ACC00115,2024-12-21,Transfer,30975.42,Branch
TXN025603,ACC08831,2025-11-19,,48915.94,ATM
TXN132469,ACC01526,2025-11-03,Withdrawal,33038.3,Mobile
TXN052029,ACC05027,2025-12-02,Payment,31018.53,Branch
TXN009293,ACC03738,2025-03-11,Deposit,38683.58,Branch
TXN036118,ACC07404,2025-01-01,Payment,40924.3,Mobile
TXN083892,ACC06762,2026-02-13,Withdrawal,37296.16,Mobile
TXN082658,ACC00327,2026-04-24,Deposit,28528.37,Online
TXN037047,ACC01785,2025-08-20,Transfer,42014.47,Mobile
TXN071093,ACC08990,2025-02-27,Payment,7046.89,Mobile
TXN099644,ACC02865,2024-11-13,,29423.79,Online
TXN073897,ACC02484,2025-11-03,Transfer,14399.58,Branch
TXN045402,ACC01316,2026-03-15,Deposit,47843.93,Mobile
TXN048855,ACC07229,2026-03-23,Payment,49020.53,Mobile
TXN105553,ACC08391,2026-07-12,Transfer,10428.66,Online
TXN052583,ACC11083,2025-06-12,Payment,11414.98,Mobile
TXN139240,ACC11479,2025-03-18,Transfer,9077.01,ATM
TXN018471,ACC11912,2025-07-19,Transfer,47593.73,Online
TXN037323,ACC00624,2024-09-26,Withdrawal,42596.05,ATM
TXN133903,ACC11653,2024-10-03,Payment,16262.08,Branch
TXN011994,ACC08714,2026-04-01,Deposit,30850.24,Online
TXN039366,ACC11224,2026-07-31,Withdrawal,499.43,Online
TXN020621,ACC08236,2026-04-14,Transfer,33547.96,Branch
TXN005747,ACC07095,2024-11-13,Payment,13007.3,Branch
TXN011337,ACC10365,2024-12-28,Withdrawal,48664.02,Online
TXN027251,ACC09878,2024-09-24,Payment,4322.18,ATM
TXN077687,ACC03959,2025-10-05,Transfer,4985.21,Branch
TXN080898,ACC03103,2025-07-20,,401.24,ATM
TXN093886,ACC03434,2024-11-09,Payment,45701.36,Mobile
TXN136586,ACC01189,2026-08-17,Payment,30992.63,Mobile
TXN130629,ACC11714,2025-10-19,Payment,1619.01,ATM
TXN057295,ACC11060,2026-03-25,Deposit,15954.06,Online
TXN106513,ACC02040,2025-02-01,Payment,8727.7,ATM
TXN074572,ACC08978,2025-03-17,Transfer,10891.55,Online
TXN055598,ACC05109,2025-02-24,Transfer,29528.17,Branch
TXN086897,ACC99999,2026-07-13,Payment,33582.12,Branch
TXN049094,ACC07246,2026-01-17,Deposit,30015.7,Branch
TXN018876,ACC00291,2025-07-05,Transfer,14042.44,Online
TXN050447,ACC10651,2025-02-23,Withdrawal,28464.16,Online
TXN112636,ACC03788,2024-10-13,Deposit,39978.4,Branch
TXN035307,ACC10797,2025-10-17,Payment,44868.71,Online
TXN023651,ACC10076,2024-11-16,Deposit,26811.38,Online
TXN062800,ACC02282,2025-09-02,Withdrawal,2009.0,Online
TXN027026,ACC04292,2025-04-10,Transfer,45611.46,Branch
TXN107885,ACC00616,2026-08-18,Withdrawal,25473.56,ATM
TXN008986,ACC10458,2025-12-27,,36470.89,Mobile
TXN048416,ACC06750,2026-07-07,Deposit,11247.54,Branch
TXN033158,ACC05943,2025-11-12,Withdrawal,14774.09,Mobile
TXN044504,ACC03805,2026-05-05,Withdrawal,45361.93,Online
TXN079805,ACC10463,2026-03-13,Payment,37414.77,Online
TXN069489,ACC00362,2024-12-10,Deposit,32631.26,ATM
TXN062010,ACC00346,2024-10-16,Transfer,34676.24,ATM
TXN111378,ACC99999,2026-05-26,Payment,16731.96,Online
TXN027854,ACC01589,2025-10-05,Withdrawal,49264.36,Mobile
TXN112197,ACC08344,2026-02-02,Deposit,20090.61,ATM
TXN050566,ACC11960,2025-09-01,Transfer,172.43,Mobile
TXN055569,ACC10926,2025-08-06,Deposit,42265.84,ATM
TXN013522,ACC01960,2025-04-08,Withdrawal,45957.88,Online
TXN064153,ACC06649,2026-07-05,Withdrawal,4476.06,Branch
TXN101835,ACC07366,2025-04-07,Withdrawal,32083.24,Mobile
TXN077114,ACC04252,2025-01-16,Payment,30226.72,Branch
TXN061760,ACC05762,2025-10-13,Payment,31475.21,Mobile
TXN050356,ACC01092,2025-08-09,Withdrawal,45169.19,ATM
TXN059294,ACC09800,2025-08-04,Payment,18227.57,ATM
TXN099977,ACC11183,2025-12-14,Payment,22367.03,Online
TXN019990,ACC10886,2025-02-17,Deposit,7954.03,Online
TXN089239,ACC02459,2025-08-10,Withdrawal,37264.95,Online
TXN092192,ACC03906,2025-10-16,,42963.01,ATM
TXN112179,ACC05328,2026-06-30,Deposit,26642.78,ATM
TXN106208,ACC11288,2025-01-31,Deposit,5879.96,Branch
TXN018915,ACC08054,2024-09-19,Deposit,24051.3,Mobile
TXN127207,ACC05817,2025-01-09,Payment,23247.89,Mobile
TXN067824,ACC05362,2026-07-14,Withdrawal,4653.38,Mobile
TXN136877,ACC00332,2024-11-26,Withdrawal,7888.16,Online
TXN021789,ACC00830,2026-02-25,Withdrawal,30520.24,Online
TXN028185,ACC01806,2026-07-29,Deposit,44265.21,ATM
TXN049802,ACC06758,2025-11-18,Payment,10220.83,Mobile
TXN094176,ACC09160,2026-08-20,Payment,10390.44,Mobile
TXN086241,ACC02217,2026-08-25,Deposit,16008.36,Mobile
TXN099172,ACC05187,2025-08-26,Payment,17841.48,Online
TXN136753,ACC02344,2025-05-27,Transfer,41827.23,Branch
TXN107390,ACC00475,2024-12-10,Deposit,39543.02,Branch
TXN067762,ACC09691,2026-06-20,,17273.95,Online
TXN101608,ACC09226,2024-11-10,Payment,5196.17,Branch
TXN087058,ACC09262,2025-09-27,Withdrawal,29713.01,Mobile
TXN104515,ACC07189,2025-05-24,Deposit,2119.94,Branch
TXN116067,ACC05598,2026-02-18,Transfer,22567.15,Online
TXN116094,ACC11188,2025-07-08,Payment,45533.1,Mobile
TXN085877,ACC05522,2026-05-22,Withdrawal,15835.13,Online
TXN121552,ACC04703,2026-05-06,Payment,43098.03,Mobile
TXN115006,ACC08878,2025-11-15,Deposit,13369.23,ATM
TXN023793,ACC07747,2025-05-28,Transfer,3345.17,Online
TXN021798,ACC11003,2026-03-14,Withdrawal,45623.35,Mobile
TXN006284,ACC99999,2025-06-01,Withdrawal,41416.96,Branch
TXN108826,ACC11097,2024-10-18,,31365.43,Mobile
TXN138852,ACC09269,2025-08-06,Withdrawal,12377.18,Mobile
TXN030811,ACC02830,2025-05-25,Transfer,27023.49,ATM
TXN137028,ACC02642,2026-03-07,Withdrawal,44197.01,Online
TXN048052,ACC10928,2025-03-26,Payment,6993.36,Mobile
TXN114424,ACC02018,2026-08-21,Deposit,11791.67,Branch
TXN068794,ACC05277,2026-04-19,Payment,34249.5,ATM
TXN032954,ACC03590,2026-04-07,Transfer,44354.36,ATM
TXN119723,ACC00031,2026-07-21,Withdrawal,15228.26,Online
TXN071487,ACC11421,2025-10-16,Withdrawal,29338.27,ATM
TXN130215,ACC03196,2025-04-20,Transfer,47628.29,Branch
TXN048099,ACC11071,2026-04-20,Transfer,23292.1,Mobile
TXN115029,ACC09767,2025-08-01,Transfer,3647.78,Mobile
TXN033717,ACC04362,2025-07-25,Payment,11877.54,Online
TXN101851,ACC02048,2026-01-12,Transfer,11266.95,Online
TXN014365,ACC03400,2025-02-14,Transfer,33047.67,Online
TXN057232,ACC10927,2024-11-03,Deposit,18665.63,Branch
TXN067409,ACC00110,2026-03-31,Deposit,7864.78,ATM
TXN121470,ACC08271,2026-07-12,Payment,37048.03,ATM
TXN076708,ACC07713,2026-06-26,Withdrawal,18320.61,Mobile
TXN012332,ACC03408,2026-04-12,Withdrawal,40803.33,Mobile
TXN101973,ACC03050,2024-10-13,,45457.85,Online
TXN067630,ACC01873,2026-03-07,Deposit,32432.97,Mobile
TXN136096,ACC06660,2026-08-18,Payment,30872.24,Branch
TXN137881,ACC04036,2026-03-20,Deposit,45182.08,Branch
TXN072231,ACC09772,2025-05-04,Transfer,5331.88,ATM
TXN072635,ACC06331,2025-12-07,Payment,23947.25,ATM
TXN122950,ACC00146,2025-04-18,Deposit,48242.24,ATM
TXN061190,ACC06462,2026-03-17,Payment,46798.18,ATM
TXN054762,ACC03144,2026-02-13,Transfer,33688.19,Branch
TXN077234,ACC06795,2025-09-16,Withdrawal,18302.82,Online
TXN095494,ACC07214,2025-03-24,Payment,16471.05,Branch
TXN084083,ACC04917,2025-11-19,Payment,36788.42,Branch
TXN082377,ACC09006,2026-06-26,Payment,23861.29,Online
TXN118089,ACC01228,2026-03-28,Payment,26346.33,ATM
TXN116092,ACC08259,2024-12-25,Payment,40423.84,ATM
TXN121736,ACC10365,2025-03-09,Transfer,48105.2,Mobile
TXN103151,ACC00130,2025-11-18,Payment,44740.33,Online
TXN080491,ACC11105,2024-11-30,Withdrawal,14301.77,Branch
TXN121171,ACC00291,2026-02-01,Transfer,24543.64,ATM
TXN105075,ACC07495,2026-04-21,Payment,14956.4,ATM
TXN032424,ACC09102,2025-02-19,Transfer,23542.94,Branch
TXN107261,ACC00082,2026-03-06,Transfer,40090.72,ATM
TXN033985,ACC08866,2025-01-20,Transfer,43976.9,ATM
TXN086189,ACC03444,2026-01-17,Transfer,37863.1,ATM
TXN003730,ACC09102,2025-02-23,Payment,13611.36,Online
TXN074349,ACC11175,2024-11-23,Withdrawal,7293.61,Online
TXN087449,ACC09084,2026-08-22,Withdrawal,38123.81,ATM
TXN040073,ACC05256,2025-09-06,Deposit,7519.35,Branch
TXN025224,ACC09026,2026-06-19,Withdrawal,11868.24,Mobile
TXN044258,ACC11910,2026-05-17,Withdrawal,2502.12,Branch
TXN096554,ACC09437,2026-05-15,Deposit,26713.62,ATM
TXN037751,ACC03118,2025-11-06,Withdrawal,34262.53,Mobile
TXN119098,ACC06518,2024-09-21,Withdrawal,47309.01,ATM
TXN094654,ACC99999,2025-07-02,Withdrawal,49181.57,Online
TXN025130,ACC99999,2024-12-06,Payment,35235.3,Branch
TXN060449,ACC11299,2024-09-15,Deposit,2675.46,Mobile
TXN051854,ACC05633,2026-04-23,Withdrawal,46458.5,Branch
TXN086277,ACC06193,2026-02-17,Deposit,45409.92,Mobile
TXN079283,ACC05816,2026-07-23,Transfer,14899.72,Online
TXN092234,ACC08723,2025-01-11,Payment,1640.55,Online
TXN130951,ACC03913,2025-01-26,Withdrawal,26729.86,Mobile
TXN114042,ACC11006,2025-02-24,Payment,46679.87,Mobile
TXN044898,ACC01410,2025-12-13,Withdrawal,22314.93,Mobile
TXN045674,ACC06709,2024-11-21,Withdrawal,16973.95,Online
TXN101254,ACC99999,2024-11-27,Deposit,27956.3,Online
TXN061005,ACC11486,2026-07-19,Deposit,14847.44,Branch
TXN056774,ACC11050,2026-08-07,Payment,14310.89,ATM
TXN098828,ACC04413,2026-07-11,,13472.64,Branch
TXN089627,ACC01766,2024-12-22,Withdrawal,18216.05,Mobile
TXN082933,ACC03615,2025-10-13,Payment,34058.09,ATM
TXN005792,ACC10746,2025-01-15,Withdrawal,28399.96,ATM
TXN085878,ACC11693,2025-03-04,Withdrawal,33610.13,Online
TXN090912,ACC10300,2025-11-07,Deposit,27877.18,ATM
TXN082793,ACC08270,2026-08-18,Payment,40170.54,ATM
TXN040499,ACC04023,2024-09-29,Payment,15409.27,ATM
TXN093677,ACC09827,2026-02-09,Payment,11297.4,Branch
TXN062186,ACC02731,2025-10-02,Deposit,11361.31,Branch
