loan_id,total_due,total_paid,avg_days_late,missed_payments,repayment_ratio
LN02127,77995.91,84490.54,0.8571428571428571,0,1.08
LN02128,40213.38,33754.020000000004,7.5,1,0.84
LN02129,81038.91,81799.57,4.125,0,1.01
LN02130,35526.22,33323.74,3.25,0,0.94
LN02131,25968.16,42828.58,11.0,1,1.65
LN02132,77071.54,68295.09,6.666666666666667,1,0.89
LN02133,65490.03,107974.34,1.8571428571428572,0,1.65
LN02134,115704.48,107419.76000000001,2.0,0,0.93
LN02135,81881.19,57877.95,9.428571428571429,2,0.71
LN02136,28410.79,20778.46,15.75,2,0.73
LN02137,97082.59,94754.71,8.571428571428571,2,0.98
LN02138,63242.07,50593.55,6.0,1,0.8
LN02139,93288.14,100880.62000000001,1.625,0,1.08
LN02140,100431.18,139623.87,11.181818181818182,3,1.39
LN02141,101653.87,110120.4,2.0,0,1.08
LN02142,67126.93,79492.63,13.333333333333334,2,1.18
LN02143,71111.88,66032.28,13.714285714285714,3,0.93
LN02144,54468.53,53270.09,6.0,1,0.98
LN02145,123693.54000000001,79711.32,7.0,2,0.64
LN02146,17095.52,36255.52,8.25,1,2.12
LN02147,44357.37,38474.72,22.5,3,0.87
LN02148,117283.06,133984.41,6.0,2,1.14
LN02149,137007.93,117039.06999999999,8.454545454545455,3,0.85
LN02150,47730.14,59071.93,20.6,3,1.24
LN02151,52909.31999999999,55034.55,6.0,1,1.04
LN02152,101794.15,42204.8,14.444444444444445,4,0.41
LN02153,86208.3,93031.45,7.571428571428571,1,1.08
LN02154,43672.88,55493.79,8.0,1,1.27
LN02155,97597.9,99001.8,4.666666666666667,1,1.01
LN02156,170655.44,144258.39,6.615384615384615,2,0.85
LN02157,79594.76,64892.25,2.857142857142857,0,0.82
LN02158,15782.61,28054.66,13.333333333333334,1,1.78
LN02159,125415.08,167639.38,5.857142857142857,2,1.34
LN02160,101869.15,82957.0,8.75,2,0.81
LN02161,73093.19,61518.65,2.857142857142857,0,0.84
LN02162,70643.46,45291.079999999994,3.8333333333333335,0,0.64
LN02163,47773.17,44940.189999999995,8.833333333333334,1,0.94
LN02164,97925.64,86928.17,2.888888888888889,0,0.89
LN02165,132865.45,188150.68,6.375,3,1.42
LN02166,56186.87,81653.36,3.8333333333333335,0,1.45
LN02167,104545.21,93241.81,0.9,0,0.89
LN02168,68486.71,89014.43000000001,3.625,0,1.3
LN02169,24919.27,21664.07,10.0,1,0.87
LN02170,30138.09,48655.590000000004,0.75,0,1.61
LN02171,146235.4,136360.37,6.076923076923077,1,0.93
LN02172,77391.24,94312.86,1.625,0,1.22
LN02173,57549.57,76370.89,8.142857142857142,2,1.33
LN02174,74760.23,113543.76999999999,4.5,1,1.52
LN02175,55555.82,55544.44,2.5,0,1.0
LN02176,82046.55,70072.51,6.142857142857143,1,0.85
LN02177,70014.81,59399.71,12.285714285714286,2,0.85
LN02178,81034.35,102123.79000000001,7.6,2,1.26
LN02179,86530.94,45989.75,9.0,2,0.53
LN02180,153089.24,180845.72,8.2,3,1.18
LN02181,46474.03,76287.24,1.4285714285714286,0,1.64
LN02182,84651.12,98413.09,5.9,1,1.16
LN02183,38546.67,34986.649999999994,16.666666666666668,1,0.91
LN02184,92770.59,80249.40000000001,9.222222222222221,2,0.87
LN02185,112379.55,101016.9,5.6,1,0.9
LN02186,74800.77,48919.29,3.2857142857142856,2,0.65
LN02187,60336.23999999999,58174.560000000005,9.2,1,0.96
LN02188,74047.47,105803.15000000001,3.75,0,1.43
LN02189,54691.84,70653.7,10.5,2,1.29
LN02190,68753.51,58617.060000000005,2.1666666666666665,0,0.85
LN02191,17736.19,10336.28,0.0,0,0.58
LN02192,122936.34,75657.28,8.777777777777779,2,0.62
LN02193,109760.5,160368.81,5.090909090909091,1,1.46
LN02194,123535.83,108400.84,8.2,2,0.88
LN02195,102670.65,79318.91,3.75,0,0.77
LN02196,85766.13,113670.65,8.0,2,1.33
LN02197,43486.82,63206.59,10.0,2,1.45
LN02198,82528.27,76440.14,2.7142857142857144,0,0.93
LN02199,127824.36,76255.54,4.083333333333333,0,0.6
LN02200,99675.27,42164.149999999994,10.5,2,0.42
LN02201,80713.56,66365.17,6.25,0,0.82
LN02202,84679.73000000001,71824.51,15.375,4,0.85
LN02203,53621.32,73489.76,6.571428571428571,1,1.37
LN02204,65578.8,103132.78,2.875,0,1.57
LN02205,54319.2,41505.85,4.6,0,0.76
LN02206,65007.88,52410.18,7.142857142857143,1,0.81
LN02207,91659.54,73078.86,5.555555555555555,0,0.8
LN02208,44555.53,100336.20999999999,1.0,0,2.25
LN02209,83568.19,62666.509999999995,7.0,1,0.75
LN02210,48794.04,72348.77,8.833333333333334,1,1.48
LN02211,139138.12,154633.9,4.428571428571429,1,1.11
LN02212,102203.96,86684.79,2.888888888888889,0,0.85
LN02213,56858.79,42867.020000000004,10.5,2,0.75
LN02214,89252.57,75179.66,11.428571428571429,2,0.84
LN02215,113565.59,94063.09,3.6,1,0.83
LN02216,44605.240000000005,47706.03,1.6666666666666667,0,1.07
LN02217,31575.710000000003,20924.17,17.5,2,0.66
LN02218,105382.98,102230.28,11.444444444444445,3,0.97
LN02219,65086.1,57159.31,4.6,0,0.88
LN02220,50689.02,50026.83,0.75,0,0.99
LN02221,122814.69,115561.22,2.6363636363636362,0,0.94
LN02222,46601.28,55766.89,6.6,1,1.2
LN02223,72497.17000000001,105960.64,4.125,1,1.46
LN02224,73348.78,80178.91,10.5,2,1.09
LN02225,63902.27,83570.77,17.666666666666668,3,1.31
LN02226,90754.87999999999,85182.47,7.333333333333333,2,0.94
LN02227,81841.53,80900.99,14.125,3,0.99
LN02228,84302.21,61024.45,8.75,2,0.72
LN02229,57826.46,70797.11,14.6,2,1.22
LN02230,132652.1,129760.18,7.9,2,0.98
LN02231,38442.03,59183.39,13.333333333333334,2,1.54
LN02232,120180.06,133414.08000000002,5.2,1,1.11
LN02233,102347.59999999999,93025.19,15.0,3,0.91
LN02234,52856.92,59352.71,2.6,0,1.12
LN02235,28067.550000000003,71893.11,1.6666666666666667,0,2.56
LN02236,158632.13999999998,163693.42,1.7692307692307692,0,1.03
LN02237,143846.16999999998,104366.42,13.5,5,0.73
LN02238,93437.31,85738.4,4.5,1,0.92
LN02239,75015.42,44741.83,9.0,1,0.6
LN02240,50161.69,68295.67,18.6,3,1.36
LN02241,85534.36,78541.6,2.857142857142857,0,0.92
LN02242,85434.97,75311.35,10.857142857142858,2,0.88
LN02243,76926.3,96378.51000000001,6.142857142857143,1,1.25
LN02244,155752.12,199577.01,8.588235294117647,4,1.28
LN02245,66034.41,83633.25,9.2,2,1.27
LN02246,53047.69,76278.9,2.7142857142857144,0,1.44
LN02247,64815.92,76215.91,16.666666666666668,2,1.18
LN02248,100716.46,89353.6,7.777777777777778,2,0.89
LN02249,139703.46,81504.95,1.3,0,0.58
LN02250,134781.07,131589.59,7.0,2,0.98
LN02251,66295.89,66870.48000000001,5.714285714285714,1,1.01
LN02252,75500.84,103789.6,0.3333333333333333,0,1.37
LN02253,58444.55,88852.53,3.75,1,1.52
LN02254,41564.81,46019.32,20.0,2,1.11
LN02255,82286.52,50908.97,5.375,1,0.62
LN02256,105946.09,103185.85,6.333333333333333,2,0.97
LN02257,57213.05,71806.49,3.2,0,1.26
LN02258,93923.52,65934.4,11.625,3,0.7
LN02259,75796.67,112570.05,2.857142857142857,0,1.49
LN02260,56487.04,81894.42,18.333333333333332,3,1.45
LN02261,31977.62,79035.18,7.666666666666667,1,2.47
LN02262,75343.29000000001,94236.0,5.111111111111111,1,1.25
LN02263,77408.32,84018.69,7.3,2,1.09
LN02264,29005.18,45217.020000000004,1.2,0,1.56
LN02265,86657.09,87364.63,5.0,1,1.01
LN02266,96998.65000000001,113268.9,6.2,1,1.17
LN02267,104945.94,114641.81,2.3636363636363638,0,1.09
LN02268,142347.05,183270.82,1.2307692307692308,0,1.29
LN02269,117646.91,92417.88,4.333333333333333,1,0.79
LN02270,91102.28,108378.87,7.545454545454546,2,1.19
LN02271,45862.92,47948.84,10.0,1,1.05
LN02272,94629.82,140012.73,3.6363636363636362,1,1.48
LN02273,105632.09,119217.74,1.625,0,1.13
LN02274,28955.17,63002.17,2.0,0,2.18
LN02275,115417.45999999999,127166.77,11.0,3,1.1
LN02276,73382.62,78299.08,11.857142857142858,2,1.07
LN02277,135243.4,119130.18000000001,10.3,2,0.88
LN02278,62690.53,56795.68,8.0,1,0.91
LN02279,96237.12,97757.22,4.0,0,1.02
LN02280,31628.5,46732.05,15.75,2,1.48
LN02281,75145.48999999999,51603.19,2.1666666666666665,0,0.69
LN02282,43125.33,20872.949999999997,5.333333333333333,0,0.48
LN02283,59450.0,64937.58,5.0,1,1.09
LN02284,125892.40000000001,136146.96,3.8333333333333335,1,1.08
LN02285,51423.51,71441.4,5.142857142857143,1,1.39
LN02286,69176.63,86427.91,9.0,1,1.25
LN02287,79257.48,108850.17,8.090909090909092,1,1.37
LN02288,41347.0,70366.32,6.666666666666667,1,1.7
LN02289,71639.33,64261.9,7.571428571428571,1,0.9
LN02290,39116.130000000005,79693.97,10.5,2,2.04
LN02291,84823.89,118001.94,8.444444444444445,2,1.39
LN02292,53849.7,82536.93,6.571428571428571,1,1.53
LN02293,67340.77,65383.630000000005,7.666666666666667,1,0.97
LN02294,49226.96,44424.44,10.0,1,0.9
LN02295,46710.869999999995,62088.55,6.0,1,1.33
LN02296,132173.09,161926.87,10.545454545454545,3,1.23
LN02297,73538.83,94086.84999999999,7.142857142857143,1,1.28
LN02298,75147.87,61506.6,6.25,1,0.82
LN02299,138701.5,133652.79,3.8333333333333335,1,0.96
LN02300,94128.03,85275.8,13.666666666666666,3,0.91
LN02301,72298.41,79025.5,9.857142857142858,2,1.09
LN02302,29710.510000000002,39627.69,0.75,0,1.33
LN02303,116922.23,103763.2,13.3,4,0.89
LN02304,76394.95,119835.96,8.6,2,1.57
LN02305,54432.7,67064.73,2.6,0,1.23
LN02306,94401.98,83193.17,1.125,0,0.88
LN02307,87376.41,70712.34,2.7142857142857144,0,0.81
LN02308,58632.33,65048.62,7.875,2,1.11
LN02309,135752.34,100193.82,3.0,1,0.74
LN02310,148286.38,140418.86000000002,5.928571428571429,2,0.95
LN02311,28340.59,41023.92,3.3333333333333335,0,1.45
LN02312,46059.34,94658.76,14.285714285714286,3,2.06
LN02313,64346.72,68562.43,5.5,1,1.07
LN02314,75409.15,53942.340000000004,2.1666666666666665,0,0.72
LN02315,42299.84,54048.490000000005,0.75,0,1.28
LN02316,165522.73,142797.47,13.071428571428571,6,0.86
LN02317,47863.229999999996,36326.829999999994,3.2,0,0.76
LN02318,74258.41,113939.76,5.375,1,1.53
LN02319,82463.6,100115.44,12.875,3,1.21
LN02320,109582.51,111950.33,6.222222222222222,1,1.02
LN02321,105700.07999999999,114371.2,4.0,1,1.08
LN02322,74165.0,53643.53,19.0,4,0.72
LN02323,82806.16,82852.0,10.0,2,1.0
LN02324,54626.119999999995,49156.94,0.75,0,0.9
LN02325,84861.85,75491.86,6.125,1,0.89
LN02326,142420.15,171047.66,5.857142857142857,1,1.2
LN02327,62167.56,71491.21,6.142857142857143,1,1.15
LN02328,83097.51000000001,44750.5,9.0,1,0.54
LN02329,115083.01,106443.64,11.11111111111111,3,0.92
LN02330,66253.32,86044.28,3.2857142857142856,0,1.3
LN02331,77287.49,92559.52,5.888888888888889,1,1.2
LN02332,60663.270000000004,40366.24,10.75,1,0.67
LN02333,108099.78,115831.9,1.6,0,1.07
LN02334,23762.22,18135.850000000002,10.0,1,0.76
LN02335,67529.24,77476.93,5.714285714285714,1,1.15
LN02336,99838.73000000001,72997.29,5.111111111111111,1,0.73
LN02337,37917.47,23639.2,14.333333333333334,1,0.62
LN02338,37408.68,43891.9,10.0,1,1.17
LN02339,121231.65,144775.78999999998,11.454545454545455,3,1.19
LN02340,53712.66,72396.97,7.666666666666667,1,1.35
LN02341,100310.56999999999,71392.22,0.0,0,0.71
LN02342,62051.31,52232.94,7.166666666666667,1,0.84
LN02343,59697.9,114250.35,5.0,1,1.91
LN02344,107197.89,76157.78,10.0,2,0.71
LN02345,130725.67,90829.42,1.8181818181818181,0,0.69
LN02346,136165.08000000002,84124.06,4.416666666666667,1,0.62
LN02347,149464.38,135056.98,3.0,0,0.9
LN02348,81026.17,68002.14,12.6,2,0.84
LN02349,126659.19,106686.91,6.666666666666667,1,0.84
LN02350,93452.32,92054.90000000001,1.1111111111111112,0,0.99
LN02351,53586.14,75740.69,10.0,2,1.41
LN02352,70266.07,91378.81,11.777777777777779,3,1.3
LN02353,95131.81,91170.59,8.25,2,0.96
LN02354,71526.61,76698.48,13.714285714285714,3,1.07
LN02355,92763.31,102324.02,4.3,1,1.1
LN02356,54090.72,59615.71,14.6,2,1.1
LN02357,172304.22999999998,182650.43,7.4375,2,1.06
LN02358,88748.38,71703.17,5.714285714285714,1,0.81
LN02359,74019.67,81784.51,6.25,1,1.1
LN02360,101627.06,68112.51999999999,10.0,2,0.67
LN02361,89150.12,96714.37,14.083333333333334,5,1.08
LN02362,46784.270000000004,46627.96,10.0,1,1.0
LN02363,90798.41,123682.73000000001,11.6,3,1.36
LN02364,57007.15,82493.23,7.666666666666667,1,1.45
LN02365,65626.25,71107.08,1.6666666666666667,0,1.08
LN02366,91815.18000000001,74406.07,3.6666666666666665,0,0.81
LN02367,74086.7,51733.36,7.166666666666667,1,0.7
LN02368,47300.33,33913.45,8.6,1,0.72
LN02369,45007.83,110032.54000000001,6.222222222222222,1,2.44
LN02370,52827.2,64460.55,11.0,2,1.22
LN02371,24139.46,21206.84,0.75,0,0.88
LN02372,98228.39,90737.68000000001,14.285714285714286,3,0.92
LN02373,81648.45,65521.45,6.5,1,0.8
LN02374,54520.33,94798.70999999999,8.0,1,1.74
LN02375,45337.05,59651.090000000004,0.0,0,1.32
LN02376,75057.01,41596.72,18.6,3,0.55
LN02377,55272.0,65349.11000000001,1.6666666666666667,0,1.18
LN02378,50720.85,63934.909999999996,11.666666666666666,2,1.26
LN02379,64734.92,72118.98999999999,3.2857142857142856,0,1.11
LN02380,40957.91,52195.74,8.0,1,1.27
LN02381,82302.88,102871.83,5.444444444444445,1,1.25
LN02382,78536.37000000001,66739.84,0.42857142857142855,0,0.85
LN02383,88467.26,103559.09,10.375,2,1.17
LN02384,16221.62,40584.78,3.3333333333333335,0,2.5
LN02385,65658.1,72450.6,8.333333333333334,1,1.1
LN02386,60848.04,61553.49,3.2857142857142856,0,1.01
LN02387,37700.67,45209.24,6.0,0,1.2
LN02388,118665.77,137532.66,5.833333333333333,2,1.16
LN02389,74533.01,94018.55,11.0,2,1.26
LN02390,118427.3,102988.01,6.833333333333333,2,0.87
LN02391,120692.36,103185.6,10.272727272727273,3,0.85
LN02392,89521.27,59876.33,12.0,2,0.67
LN02393,84503.66,73432.62,15.142857142857142,3,0.87
LN02394,84846.65,83116.34,10.0,2,0.98
LN02395,100902.96,88864.08,4.444444444444445,1,0.88
LN02396,48498.31,84054.31,12.875,3,1.73
LN02397,141069.06,109086.75,2.272727272727273,0,0.77
LN02398,79957.54,95916.31,20.0,4,1.2
LN02399,105495.38,71831.81999999999,13.666666666666666,4,0.68
LN02400,87658.70999999999,116242.21,15.11111111111111,4,1.33
LN02401,78588.76,63262.56,10.857142857142858,2,0.8
LN02402,153463.13,140605.27,8.071428571428571,3,0.92
LN02403,149889.54,105832.41,0.8181818181818182,1,0.71
LN02404,67378.11,58050.18,6.666666666666667,1,0.86
LN02405,100449.32,79807.52,6.222222222222222,1,0.79
LN02406,62598.54,57024.79,5.0,0,0.91
LN02407,66306.38,48220.15,10.6,1,0.73
LN02408,110897.7,86540.86,9.6,2,0.78
LN02409,16824.53,30450.989999999998,11.0,1,1.81
LN02410,48627.08,45795.729999999996,1.0,0,0.94
LN02411,102856.36,124412.38,1.3,0,1.21
LN02412,99086.86,100172.26000000001,3.8181818181818183,1,1.01
LN02413,134342.44,127094.59,10.25,2,0.95
LN02414,86823.26000000001,81513.78,4.0,1,0.94
LN02415,52719.520000000004,43109.33,2.5,0,0.82
LN02416,66662.86,91730.02,7.5,0,1.38
LN02417,78757.95999999999,104332.76000000001,7.666666666666667,1,1.32
LN02418,84440.92,107652.69,13.3,4,1.27
LN02419,64079.87,99803.93,5.6,1,1.56
LN02420,56363.99,87492.54,12.285714285714286,2,1.55
LN02421,135950.35,109152.57,8.454545454545455,2,0.8
LN02422,31874.550000000003,42266.45,8.25,1,1.33
LN02423,95106.63,115680.73999999999,15.375,4,1.22
LN02424,143933.64,138270.15,6.636363636363637,2,0.96
LN02425,101145.96,78249.8,12.88888888888889,3,0.77
LN02426,33725.28,20317.17,6.666666666666667,0,0.6
LN02427,36397.09,29989.07,15.75,2,0.82
LN02428,120164.69,143067.02,4.181818181818182,1,1.19
LN02429,74313.27,63751.770000000004,6.0,1,0.86
LN02430,54790.6,77553.7,7.5,1,1.42
LN02431,65590.8,66982.19,8.6,1,1.02
LN02432,153297.62,191619.68,5.733333333333333,2,1.25
LN02433,148799.68,99940.69,5.7272727272727275,1,0.67
LN02434,67844.7,82338.58,6.0,1,1.21
LN02435,102145.28,64872.43,5.75,1,0.64
LN02436,87728.28,97129.07,5.25,1,1.11
LN02437,124100.4,113204.26999999999,9.363636363636363,3,0.91
LN02438,89639.79,80160.77,7.375,1,0.89
LN02439,68958.29,57939.07,9.2,1,0.84
LN02440,84360.58,69689.41,1.6666666666666667,0,0.83
LN02441,124246.15,95092.46,5.444444444444445,1,0.77
LN02442,93504.8,57271.0,6.666666666666667,1,0.61
LN02443,134022.22,110394.01,11.083333333333334,4,0.82
LN02444,103737.7,108456.0,8.6,2,1.05
LN02445,39062.44,50278.59,1.5,0,1.29
LN02446,85174.48999999999,74843.76,7.166666666666667,1,0.88
LN02447,14996.130000000001,12071.62,5.0,0,0.8
LN02448,30382.280000000002,15126.39,5.0,0,0.5
LN02449,58036.09,79860.45000000001,3.8333333333333335,1,1.38
LN02450,54267.880000000005,69350.57,0.5,0,1.28
LN02451,33889.38,32083.629999999997,0.6,0,0.95
LN02452,79708.51000000001,104258.93000000001,6.625,1,1.31
LN02453,79795.59,95686.92,3.2857142857142856,0,1.2
LN02454,83390.72,90192.2,9.5,2,1.08
LN02455,108509.73,114574.48000000001,4.7272727272727275,1,1.06
LN02456,70859.22,34074.23,2.6,0,0.48
LN02457,67750.94,56907.93,0.5,0,0.84
LN02458,71958.79999999999,49016.240000000005,7.2,1,0.68
LN02459,77235.45,56549.74,10.0,2,0.73
LN02460,128126.34,175026.72,7.153846153846154,3,1.37
LN02461,73471.3,78279.2,11.857142857142858,2,1.07
LN02462,158997.89,108763.3,11.916666666666666,6,0.68
LN02463,75179.97,96920.04,1.0,0,1.29
LN02464,42164.32,28174.59,3.3333333333333335,0,0.67
LN02465,79977.0,121843.54000000001,8.444444444444445,2,1.52
LN02466,62728.54,82583.24,19.428571428571427,4,1.32
LN02467,113732.06,122204.94,10.9,3,1.07
LN02468,105445.03,81473.88,12.555555555555555,3,0.77
LN02469,89368.67,64394.36,7.375,1,0.72
LN02470,73919.36,78617.53,4.0,1,1.06
LN02471,63554.24,62915.04,2.6,0,0.99
LN02472,44200.03,37826.590000000004,17.5,2,0.86
LN02473,90803.73,58160.36,4.5,1,0.64
LN02474,101602.21,120670.03,6.3,2,1.19
LN02475,72375.66,51065.56,2.2857142857142856,0,0.71
LN02476,77832.53,77971.73,0.8571428571428571,0,1.0
LN02477,81897.47,68821.54000000001,3.2857142857142856,0,0.84
LN02478,56649.65,32234.100000000002,10.0,1,0.57
LN02479,73660.22,82110.75,11.444444444444445,3,1.11
LN02480,27305.11,47792.66,16.666666666666668,1,1.75
LN02481,61973.27,33794.44,9.2,1,0.55
LN02482,164849.8,101408.47,12.363636363636363,4,0.62
LN02483,64363.49,81758.63,0.5,0,1.27
LN02484,39960.67,60767.96,2.0,0,1.52
LN02485,55562.7,44818.36,11.2,1,0.81
LN02486,87222.6,89833.35,10.0,2,1.03
LN02487,42380.49,50236.770000000004,8.6,1,1.19
LN02488,87322.22,66362.55,6.555555555555555,1,0.76
LN02489,81904.31,94726.31,3.6666666666666665,0,1.16
LN02490,69024.83,67729.06,1.7142857142857142,0,0.98
LN02491,105108.91,77753.44,11.125,2,0.74
LN02492,76838.86,82669.31,8.0,2,1.08
LN02493,73439.37,67593.04999999999,6.5,1,0.92
LN02494,87269.2,85024.42,1.4285714285714286,0,0.97
LN02495,84285.39,88551.47,4.0,1,1.05
LN02496,68893.54000000001,87522.75,4.333333333333333,0,1.27
LN02497,140116.29,152213.08,4.916666666666667,1,1.09
LN02498,95143.46,101596.05,10.545454545454545,2,1.07
LN02499,62448.78,54224.63,6.666666666666667,1,0.87
LN02500,54204.7,67225.89,12.285714285714286,2,1.24
LN02501,32877.229999999996,44639.05,8.25,1,1.36
LN02502,88990.94,107739.58,9.857142857142858,2,1.21
LN02503,94355.94,67998.3,5.777777777777778,1,0.72
LN02504,69386.97,87298.88,10.375,2,1.26
LN02505,73431.07,87753.54000000001,7.571428571428571,1,1.2
LN02506,42320.94,25609.489999999998,10.0,1,0.61
LN02507,29034.98,49571.59,2.5,0,1.71
LN02508,92612.06,87723.04000000001,12.3,3,0.95
LN02509,83873.71,80609.36,0.8571428571428571,2,0.96
LN02510,82426.82,110907.23,5.25,1,1.35
LN02511,33337.6,64436.33,0.6,0,1.93
LN02512,49675.42,67797.45,5.5,1,1.36
LN02513,62848.75,78614.82,10.0,2,1.25
LN02514,71419.81,67316.41,8.0,1,0.94
LN02515,58720.07,67328.76,8.75,2,1.15
LN02516,94394.95999999999,138410.1,4.538461538461538,1,1.47
LN02517,74947.16,68940.79000000001,5.5,1,0.92
LN02518,110755.18000000001,83531.37,2.857142857142857,0,0.75
LN02519,70716.02,77685.74,3.0,1,1.1
LN02520,99585.62,111291.52,11.125,2,1.12
LN02521,79082.14,91667.75,11.857142857142858,2,1.16
LN02522,109996.12,129310.48,8.923076923076923,2,1.18
LN02523,114633.39,103490.72,8.3,2,0.9
LN02524,91538.27,126845.33,5.2,1,1.39
LN02525,102464.85,122173.26,3.5,0,1.19
LN02526,87222.51,99369.75,11.11111111111111,3,1.14
LN02527,31128.54,30815.88,3.3333333333333335,0,0.99
LN02528,31584.98,26492.87,4.333333333333333,0,0.84
LN02529,109654.91,115726.90000000001,5.6,1,1.06
LN02530,103904.5,104827.37,1.9,0,1.01
LN02531,33638.409999999996,18886.27,3.0,0,0.56
LN02532,70786.67,81697.81,2.6666666666666665,0,1.15
LN02533,27701.690000000002,21832.96,20.0,2,0.79
LN02534,126882.21,139168.68,8.25,3,1.1
LN02535,58466.659999999996,77396.98,2.875,0,1.32
LN02536,31741.2,39256.78,0.6,0,1.24
LN02537,44438.57,39871.15,15.0,2,0.9
LN02538,91784.67,85378.6,9.0,2,0.93
LN02539,50145.9,47302.33,18.6,3,0.94
LN02540,136121.3,121999.38,9.416666666666666,2,0.9
LN02541,71783.68,50579.62,7.571428571428571,1,0.7
LN02542,28728.54,45248.74,2.6,0,1.58
LN02543,62990.759999999995,24634.260000000002,7.5,1,0.39
LN02544,105404.38,98709.7,6.636363636363637,2,0.94
LN02545,45492.42,50048.72,0.0,0,1.1
LN02546,46815.18,29916.22,-5.0,1,0.64
LN02547,57698.47,69968.04,4.6,0,1.21
LN02548,74814.59,72669.87,5.75,1,0.97
LN02549,52486.51,62914.25,9.2,1,1.2
LN02550,98234.25,118682.2,4.818181818181818,1,1.21
LN02551,61963.66,53107.39,10.428571428571429,2,0.86
LN02552,83531.09,130002.22,4.454545454545454,1,1.56
LN02553,17884.920000000002,24075.73,1.5,0,1.35
LN02554,41996.979999999996,35823.86,5.0,0,0.85
LN02555,115791.03,71235.72,1.8571428571428572,0,0.62
LN02556,51770.28,74496.33,2.6666666666666665,0,1.44
LN02557,90704.41,60585.729999999996,2.2857142857142856,0,0.67
LN02558,105831.95999999999,103371.09,10.333333333333334,3,0.98
LN02559,110531.45999999999,84119.27,5.888888888888889,1,0.76
LN02560,73663.20999999999,74422.04000000001,10.5,2,1.01
LN02561,36038.369999999995,63890.119999999995,11.666666666666666,2,1.77
LN02562,130971.64,109241.02,7.846153846153846,3,0.83
LN02563,145491.18,168175.65,7.384615384615385,2,1.16
LN02564,132088.63,89636.64,3.3,1,0.68
LN02565,24344.29,44574.810000000005,0.0,0,1.83
LN02566,158323.86000000002,157211.35,8.071428571428571,3,0.99
LN02567,75427.93,58455.44,8.444444444444445,2,0.77
LN02568,76108.29000000001,110249.29,5.375,1,1.45
LN02569,19868.93,19748.89,11.0,1,0.99
LN02570,78430.01,60438.299999999996,12.857142857142858,3,0.77
LN02571,53336.9,46790.549999999996,10.75,1,0.88
LN02572,47269.16,50922.38,6.0,1,1.08
LN02573,69612.06,83778.6,9.5,2,1.2
LN02574,73927.1,55493.37,7.571428571428571,1,0.75
LN02575,64352.52,64419.85999999999,-1.1666666666666667,0,1.0
LN02576,59831.92,62649.66,0.6,0,1.05
LN02577,106785.8,107588.24,3.2,0,1.01
LN02578,38574.62,40945.97,2.6,0,1.06
LN02579,118824.39,129845.71,2.090909090909091,0,1.09
LN02580,122192.75,95842.57,4.818181818181818,1,0.78
LN02581,103691.06999999999,79211.45,11.0,3,0.76
LN02582,99631.58,93871.81,8.11111111111111,2,0.94
LN02583,88801.09,119880.82,8.88888888888889,2,1.35
LN02584,94187.78,98156.53,4.3,1,1.04
LN02585,48264.47,126787.94,10.3,3,2.63
