loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag
LN01314,CUST06640,BR028,Personal,2026-09-03,37741.34,16.85,24,757,Approved,0
LN05108,CUST06578,BR001,Home,2026-03-21,35767.56,7.87,120,373,Active,0
LN02550,CUST05416,BR012,Education,2025-11-12,410034.89,7.8,120,396,Defaulted,1
LN02312,CUST00514,BR026,Vehicle,2026-01-20,99897.48,8.97,60,811,Active,0
LN03466,CUST08307,BR022,Home,2026-03-29,177942.8,14.0,24,868,Closed,0
LN02906,CUST07835,BR019,Education,2026-01-16,231548.14,11.95,36,863,Defaulted,1
LN02714,CUST99999,BR033,Education,2025-01-27,493921.93,6.4,120,577,Active,0
LN05668,CUST06146,BR042,Home,2025-05-23,406794.17,9.08,24,731,Active,0
LN01585,CUST00778,BR024,Personal,2026-07-01,82667.85,11.06,12,340,Defaulted,1
LN03099,CUST07295,BR030,Personal,2025-01-09,183738.23,17.49,24,330,Defaulted,1
LN02903,CUST04000,BR047,Vehicle,2026-03-13,205930.76,17.72,60,525,Rejected,0
LN02416,CUST06052,BR016,Vehicle,2025-12-20,76088.67,6.54,12,680,Closed,0
LN05438,CUST01940,BR006,Home,2024-10-21,340094.59,12.57,120,719,Closed,0
LN01670,CUST08595,BR000,Personal,2025-08-17,10653.48,15.95,60,345,Active,0
LN03769,CUST02426,BR015,Personal,2025-08-05,152738.38,15.98,36,305,Closed,0
LN05789,CUST07942,BR045,Personal,2026-04-19,-89674.2,16.91,60,576,Approved,0
LN01594,CUST08905,BR046,Personal,2026-03-20,335887.95,10.29,120,324,Defaulted,1
LN02808,CUST00182,BR021,Vehicle,2024-10-22,449675.33,10.9,120,815,Closed,0
LN02603,CUST06788,BR033,Vehicle,2025-09-09,263692.92,8.74,36,740,Active,0
LN02945,CUST06268,BR030,Vehicle,2025-05-12,387943.68,10.34,12,629,Rejected,0
LN02298,CUST00022,BR008,Personal,2025-01-23,33427.42,10.26,60,405,Closed,0
LN01467,CUST07009,BR036,Vehicle,2026-01-24,104362.29,6.44,36,476,Rejected,0
LN00534,CUST01167,BR003,Education,2025-04-01,48047.48,6.16,36,423,Active,0
LN05098,CUST00857,BR002,Vehicle,2026-08-18,193364.27,12.94,36,887,Closed,0
LN03219,CUST09821,BR011,Vehicle,2025-07-28,122883.66,9.56,36,424,Active,0
LN04704,CUST00961,BR039,Education,2024-11-05,13179.16,12.03,36,511,Active,0
LN05107,CUST02799,BR033,Vehicle,2026-08-20,293288.93,11.61,12,799,Closed,0
LN05994,CUST08055,BR004,Education,2025-07-05,286307.14,11.53,120,584,Active,0
LN01157,CUST04831,BR047,Education,2025-06-21,343229.9,11.67,12,343,Closed,0
LN03266,CUST07480,BR000,Education,2025-02-13,461062.26,12.18,36,603,Rejected,0
LN01783,CUST04470,BR032,Personal,2026-02-15,328031.79,7.76,120,689,Closed,0
LN02010,CUST06770,BR022,Vehicle,2026-05-17,333903.26,12.09,60,830,Defaulted,1
LN04714,CUST04066,BR005,Home,2026-03-01,181464.98,7.9,120,314,Closed,0
LN04314,CUST06327,BR035,Vehicle,2025-05-01,94593.91,7.07,120,443,Defaulted,1
LN04758,CUST04051,BR026,Home,2026-02-20,303935.31,11.28,12,481,Rejected,0
LN01472,CUST09439,BR008,Personal,2026-03-18,498848.67,9.18,60,841,Active,0
LN02188,CUST08980,BR029,Education,2025-02-26,14528.73,17.95,24,852,Approved,0
LN01224,CUST07101,BR006,Vehicle,2025-08-16,443194.35,13.56,12,767,Rejected,0
LN02337,CUST07902,BR046,Education,2024-10-22,143958.12,12.27,60,852,Approved,0
LN02214,CUST00365,BR036,Education,2025-11-15,417452.14,10.65,36,552,Approved,0
LN03074,CUST05929,BR003,Education,2025-09-05,197653.84,13.96,36,883,Rejected,0
LN04957,CUST01384,BR041,Education,2026-08-25,352313.16,13.1,60,723,Closed,0
LN00681,CUST01460,BR031,Personal,2025-08-12,456101.43,11.04,12,761,Closed,0
LN05630,CUST04661,BR036,Education,2025-01-12,174065.65,11.34,120,665,Rejected,0
LN04362,CUST01445,BR048,Vehicle,2025-07-15,172382.61,17.05,12,564,Rejected,0
LN01480,CUST01887,BR007,Education,2025-09-09,389387.68,10.1,60,451,Closed,0
LN05891,CUST07118,BR004,Vehicle,2026-06-04,338175.45,8.08,12,791,Closed,0
LN00353,CUST04780,BR029,Personal,2024-12-01,229295.7,12.47,12,482,Rejected,0
LN03082,CUST04152,BR000,Vehicle,2025-04-21,257942.61,12.18,36,567,Defaulted,1
LN02996,CUST03835,BR017,Personal,2024-11-19,251446.96,11.66,12,688,Rejected,0
LN00881,CUST06233,BR033,Education,2025-01-03,194122.08,13.53,120,423,Active,0
LN04754,CUST09170,BR005,Vehicle,2025-09-19,246027.01,8.96,24,533,Defaulted,1
LN04407,CUST04204,BR046,Personal,2026-05-10,235312.99,6.66,12,768,Rejected,0
LN03685,CUST09741,BR016,Education,2025-08-03,426677.77,17.37,60,557,Defaulted,1
LN01072,CUST09984,BR006,Personal,2026-06-13,311385.94,10.77,24,777,Active,0
LN05099,CUST03823,BR026,Education,2026-03-16,314112.11,12.52,120,613,Approved,0
LN05515,CUST01033,BR030,Vehicle,2025-06-25,402700.89,10.74,36,741,Closed,0
LN00472,CUST02082,BR044,Personal,2025-05-11,101390.4,12.39,24,869,Active,0
LN03285,CUST03253,BR032,Education,2025-09-14,26000.97,11.2,120,441,Closed,0
LN05751,CUST09824,BR043,Home,2025-11-02,141647.21,7.86,36,637,Closed,0
LN03646,CUST00882,BR018,Vehicle,2026-01-19,49158.4,12.45,36,710,Closed,0
LN03838,CUST00062,BR044,Education,2025-11-16,410563.46,13.91,36,815,Closed,0
LN00243,CUST07400,BR036,Education,2026-07-22,49826.76,6.98,120,635,Active,0
LN05763,CUST07867,BR032,Home,2025-10-28,315016.83,7.45,36,741,Rejected,0
LN04266,CUST04145,BR029,Personal,2025-01-23,467594.85,8.17,12,492,Approved,0
LN04713,CUST07119,BR026,Education,2025-04-12,178889.84,16.79,24,823,Defaulted,1
LN02040,CUST03267,BR010,Education,2025-01-04,347008.79,10.57,120,733,Rejected,0
LN02520,CUST09283,BR014,Personal,2026-05-10,-239930.02,14.26,60,421,Rejected,0
LN01142,CUST04841,BR029,Home,2026-01-22,277394.48,15.45,60,345,Closed,0
LN02516,CUST01854,BR036,Home,2025-10-27,288234.78,9.86,36,399,Active,0
LN00483,CUST05745,BR016,Vehicle,2025-10-30,381876.65,7.34,24,369,Defaulted,1
LN03775,CUST02424,BR006,Personal,2026-02-11,269446.61,16.18,120,711,Active,0
LN04125,CUST04460,BR026,Home,2025-12-28,56875.16,7.24,12,561,Approved,0
LN01204,CUST08340,BR012,Vehicle,2025-10-27,21516.19,15.95,60,365,Rejected,0
LN02006,CUST01679,BR005,Home,2025-10-05,499168.55,13.83,24,684,Rejected,0
LN01239,CUST06185,BR012,Vehicle,2026-01-09,264844.07,6.7,24,895,Defaulted,1
LN04378,CUST09759,BR013,Vehicle,2025-11-28,10161.78,6.08,12,561,Active,0
LN02349,CUST99999,BR028,Personal,2025-07-03,385022.48,12.6,24,635,Closed,0
LN04641,CUST02821,BR003,Vehicle,2025-12-26,101683.13,14.41,12,744,Active,0
LN01009,CUST08795,BR005,Home,2025-03-26,41455.79,14.9,24,649,Defaulted,1
LN05614,CUST03992,BR027,Education,2025-09-25,208075.52,14.66,12,430,Closed,0
LN03119,CUST05242,BR019,Personal,2025-09-27,404893.77,15.16,12,569,Rejected,0
LN04491,CUST06320,BR033,Education,2025-12-15,414453.07,17.13,60,580,Approved,0
LN05445,CUST99999,BR017,Vehicle,2025-06-10,376345.86,16.57,120,553,Closed,0
LN03452,CUST03743,BR043,Home,2025-10-20,266263.78,6.23,36,389,Rejected,0
LN02201,CUST07083,BR040,Education,2025-05-20,303505.14,11.61,24,481,Closed,0
LN02189,CUST07451,BR046,Vehicle,2025-07-12,163127.67,16.77,120,707,Approved,0
LN00570,CUST07494,BR017,Personal,2026-06-18,298509.32,8.88,12,689,Defaulted,1
LN03035,CUST01946,BR017,Personal,2025-04-20,116406.11,8.98,12,694,Closed,0
LN03738,CUST08751,BR027,Education,2025-03-08,34129.76,9.97,36,454,Closed,0
LN00874,CUST06469,BR043,Vehicle,2025-04-07,275627.29,7.39,120,378,Approved,0
LN04744,CUST02671,BR022,Education,2025-04-04,134636.17,7.13,24,879,Rejected,0
LN02518,CUST02324,BR021,Vehicle,2025-05-06,355542.6,8.09,36,731,Rejected,0
LN00354,CUST02368,BR033,Vehicle,2025-03-20,-459340.64,8.2,36,488,Closed,0
LN03120,CUST99999,BR039,Vehicle,2025-12-16,219441.22,17.48,60,738,Defaulted,1
LN01647,CUST03427,BR004,Education,2026-02-20,92267.42,11.93,12,737,Rejected,0
LN04836,CUST02851,BR015,Education,2026-03-29,340194.04,17.65,24,848,Closed,0
LN01256,CUST03640,BR027,Education,2026-01-01,110576.19,7.01,60,478,Defaulted,1
LN04149,CUST04478,BR024,Vehicle,2025-04-25,120965.7,14.49,24,809,Approved,0
LN02343,CUST02179,BR035,Education,2026-07-11,482337.18,14.86,12,880,Defaulted,1
LN04941,CUST00011,BR040,Vehicle,2025-07-31,452430.3,12.63,60,490,Active,0
LN05752,CUST07104,BR015,Education,2025-07-26,409439.78,12.48,36,489,Approved,0
LN04597,CUST05898,BR001,Home,2025-04-04,431408.21,9.03,36,593,Defaulted,1
LN01269,CUST05319,BR046,Vehicle,2025-11-23,92010.09,11.98,12,364,Closed,0
LN04601,CUST04006,BR000,Education,2025-06-19,32406.04,10.21,36,375,Rejected,0
LN04108,CUST03759,BR045,Education,2024-12-25,394304.41,17.87,12,516,Active,0
LN01175,CUST05475,BR014,Home,2025-02-04,340272.83,16.49,36,486,Closed,0
LN01089,CUST06645,BR005,Education,2025-08-12,334326.37,17.61,12,329,Defaulted,1
LN04127,CUST06396,BR035,Education,2025-07-13,233840.0,6.58,12,712,Approved,0
LN03351,CUST01994,BR002,Home,2026-01-30,30751.38,9.53,120,565,Active,0
LN01090,CUST05083,BR020,Personal,2026-06-11,279710.89,15.73,24,795,Rejected,0
LN03028,CUST07929,BR012,Education,2026-01-01,275780.96,13.74,36,488,Closed,0
LN01176,CUST08232,BR046,Personal,2025-05-11,223142.25,17.74,24,642,Rejected,0
LN01263,CUST02708,BR005,Home,2025-08-17,176386.77,10.2,120,372,Approved,0
LN00807,CUST05870,BR004,Education,2024-09-12,493126.25,17.29,60,612,Approved,0
LN04827,CUST01789,BR035,Home,2026-07-08,424883.35,9.41,24,827,Closed,0
LN00608,CUST04910,BR033,Home,2025-01-23,488821.99,13.08,120,842,Rejected,0
LN04727,CUST01657,BR041,Vehicle,2024-11-19,49220.25,7.28,24,433,Closed,0
LN02745,CUST00727,BR023,Home,2026-05-07,481416.94,6.03,36,874,Active,0
LN04829,CUST00464,BR026,Education,2026-03-01,20604.48,10.61,36,302,Defaulted,1
LN00621,CUST02703,BR045,Home,2026-07-11,54386.83,9.49,60,818,Approved,0
LN03889,CUST08143,BR023,Personal,2025-02-12,448049.41,8.05,12,587,Defaulted,1
LN04607,CUST03961,BR022,Vehicle,2026-03-20,84461.64,11.0,12,785,Approved,0
LN01052,CUST01990,BR002,Home,2024-10-09,379067.85,12.07,12,389,Active,0
LN00491,CUST05988,BR005,Personal,2024-10-31,497848.27,8.97,24,750,Defaulted,1
LN00804,CUST00918,BR015,Personal,2024-12-31,300867.34,10.49,24,618,Rejected,0
LN00706,CUST08580,BR039,Education,2025-08-08,105368.53,14.15,12,872,Rejected,0
LN00036,CUST01528,BR025,Personal,2026-05-29,156413.5,12.18,120,569,Active,0
LN02052,CUST01826,BR043,Personal,2026-04-04,283672.92,11.14,36,730,Active,0
LN05102,CUST00298,BR023,Home,2025-07-30,409067.55,15.92,36,416,Closed,0
LN03999,CUST02604,BR033,Education,2025-01-25,404696.52,16.16,24,671,Closed,0
LN05459,CUST01627,BR033,Vehicle,2025-12-11,60488.19,17.39,60,880,Active,0
LN02661,CUST08179,BR019,Home,2025-01-31,230235.0,12.18,120,695,Closed,0
LN00677,CUST08175,BR045,Vehicle,2025-06-03,472669.6,13.63,120,300,Active,0
LN01110,CUST03300,BR020,Education,2025-05-27,94601.7,17.14,60,630,Defaulted,1
LN02704,CUST02990,BR006,Education,2026-06-01,192077.06,15.11,120,530,Rejected,0
LN00683,CUST07140,BR039,Personal,2025-10-10,257507.19,12.05,36,626,Rejected,0
LN01671,CUST09579,BR012,Personal,2025-06-03,168686.32,17.42,12,704,Closed,0
LN04032,CUST05330,BR001,Vehicle,2024-10-02,133435.05,7.04,24,529,Closed,0
LN04559,CUST05043,BR027,Education,2025-11-18,230334.21,10.08,24,519,Closed,0
LN03597,CUST09291,BR034,Vehicle,2025-12-04,434262.32,9.63,24,479,Rejected,0
LN03195,CUST02624,BR001,Home,2025-05-13,18295.38,11.61,24,574,Active,0
LN02441,CUST01974,BR022,Vehicle,2025-05-21,380172.37,17.04,36,820,Closed,0
LN03024,CUST04761,BR015,Education,2025-02-18,311305.94,9.58,120,356,Approved,0
LN02459,CUST05560,BR041,Education,2025-05-05,486356.69,8.89,36,608,Closed,0
LN01723,CUST03432,BR046,Home,2026-01-03,274574.63,8.4,120,830,Active,0
LN05498,CUST07209,BR033,Home,2026-06-25,268422.82,10.31,12,356,Active,0
LN00044,CUST02612,BR000,Home,2025-05-30,418197.9,12.35,12,536,Rejected,0
LN03370,CUST02783,BR000,Vehicle,2025-03-15,205328.19,6.4,12,887,Closed,0
LN03617,CUST01293,BR047,Education,2026-03-23,497058.89,16.02,120,587,Approved,0
LN05535,CUST00622,BR016,Personal,2025-11-18,351526.24,10.08,60,371,Rejected,0
LN00288,CUST03354,BR035,Personal,2025-08-24,305620.86,6.22,36,889,Defaulted,1
LN04311,CUST07657,BR002,Education,2025-09-30,209100.46,15.2,60,674,Rejected,0
LN05037,CUST01268,BR045,Education,2026-04-13,379724.37,17.81,120,323,Defaulted,1
LN05158,CUST02381,BR024,Home,2026-04-21,223344.84,7.23,24,316,Active,0
LN04540,CUST09903,BR038,Home,2025-11-13,200208.69,12.18,36,894,Active,0
LN01437,CUST03239,BR026,Vehicle,2025-02-13,400308.79,13.56,120,467,Closed,0
LN02950,CUST02169,BR006,Personal,2026-02-18,427654.18,13.15,36,788,Active,0
LN04883,CUST08579,BR022,Vehicle,2025-07-03,300132.53,13.99,24,702,Defaulted,1
LN01039,CUST00536,BR032,Home,2025-03-15,337761.05,10.82,12,483,Approved,0
LN01501,CUST05126,BR037,Education,2026-09-03,61420.2,15.95,24,311,Closed,0
LN04350,CUST01252,BR023,Home,2025-03-19,260642.42,17.85,12,861,Approved,0
LN00767,CUST06777,BR026,Personal,2024-11-12,344544.48,7.98,36,455,Closed,0
LN05232,CUST07933,BR039,Vehicle,2025-05-19,497016.87,15.3,120,649,Defaulted,1
LN05796,CUST01820,BR034,Personal,2024-12-15,317863.68,12.74,24,358,Approved,0
LN00279,CUST09146,BR034,Vehicle,2026-03-15,343774.55,16.84,60,667,Closed,0
LN04529,CUST04247,BR014,Personal,2025-07-03,287206.68,17.53,24,408,Closed,0
LN05062,CUST06754,BR042,Education,2024-10-21,129447.05,16.82,24,470,Active,0
LN04535,CUST06305,BR029,Personal,2026-02-28,133826.85,11.84,24,498,Closed,0
LN00182,CUST08164,BR049,Home,2025-07-03,66245.28,11.5,60,458,Active,0
LN01652,CUST00306,BR025,Education,2024-12-28,165366.15,11.4,120,391,Closed,0
LN04851,CUST07954,BR047,Education,2026-01-19,409654.67,15.79,12,886,Active,0
LN02009,CUST04443,BR043,Personal,2024-11-24,80352.96,12.18,24,639,Closed,0
LN03967,CUST07260,BR025,Vehicle,2025-06-24,331829.06,13.24,120,301,Defaulted,1
LN01772,CUST07351,BR000,Personal,2026-04-10,96540.71,13.15,120,757,Closed,0
LN02065,CUST06097,BR035,Vehicle,2025-06-09,152569.63,16.03,36,377,Approved,0
LN01227,CUST00481,BR001,Education,2024-10-17,120278.59,17.71,24,348,Defaulted,1
LN00568,CUST09872,BR043,Education,2025-11-05,124363.77,14.05,36,605,Approved,0
LN05046,CUST07891,BR000,Home,2024-09-30,180787.86,10.16,24,641,Defaulted,1
LN03371,CUST03644,BR010,Personal,2024-10-17,381569.8,11.46,12,788,Defaulted,1
LN03984,CUST06801,BR016,Education,2024-09-20,346077.5,15.78,120,544,Active,0
LN02117,CUST06928,BR038,Education,2025-01-26,143401.29,10.96,36,332,Active,0
LN02753,CUST00405,BR036,Vehicle,2025-06-20,423503.63,12.98,24,380,Defaulted,1
LN02690,CUST04249,BR019,Personal,2026-03-31,224635.57,17.39,120,333,Closed,0
LN05817,CUST03605,BR037,Home,2025-11-14,272022.46,17.65,60,587,Active,0
LN00644,CUST06132,BR007,Vehicle,2026-07-16,187990.63,12.17,120,312,Rejected,0
LN05692,CUST04797,BR000,Education,2025-06-15,365402.18,17.15,36,807,Closed,0
LN03386,CUST06474,BR008,Home,2026-04-29,109548.42,7.88,12,886,Defaulted,1
LN03907,CUST04733,BR035,Education,2025-04-25,52865.01,10.73,12,880,Rejected,0
LN03830,CUST08933,BR042,Personal,2026-07-18,255426.28,15.98,120,320,Defaulted,1
LN00729,CUST05115,BR031,Education,2025-02-04,133813.02,15.27,12,301,Defaulted,1
LN02545,CUST06411,BR023,Personal,2024-10-18,93512.27,11.48,36,497,Defaulted,1
LN05452,CUST04340,BR032,Home,2025-12-12,125961.14,14.71,120,796,Rejected,0
LN04632,CUST06845,BR042,Education,2025-03-11,498158.63,6.58,36,684,Closed,0
LN04788,CUST09993,BR041,Education,2024-11-19,329487.16,6.97,24,655,Approved,0
LN02114,CUST08800,BR029,Vehicle,2026-02-28,415656.49,14.3,120,774,Rejected,0
LN00947,CUST01248,BR013,Personal,2025-10-27,483986.39,7.8,60,495,Approved,0
LN02025,CUST02785,BR034,Personal,2025-03-04,264673.82,13.01,36,479,Active,0
LN01431,CUST03930,BR049,Home,2026-04-18,30711.81,11.8,36,503,Defaulted,1
LN04870,CUST04566,BR027,Personal,2025-12-30,165003.62,14.97,36,380,Approved,0
LN00477,CUST08306,BR017,Home,2024-09-15,209363.41,6.92,24,414,Approved,0
LN03820,CUST02912,BR012,Education,2026-03-24,302603.85,12.22,12,557,Rejected,0
LN04568,CUST09518,BR031,Education,2026-06-22,32430.41,8.22,60,797,Active,0
LN05896,CUST03140,BR004,Vehicle,2026-06-24,244434.05,16.8,12,541,Closed,0
LN00983,CUST02891,BR044,Vehicle,2025-10-31,305785.82,16.01,12,514,Active,0
LN00539,CUST05305,BR002,Education,2026-08-14,278146.34,15.74,36,408,Defaulted,1
LN05529,CUST06008,BR044,Home,2026-01-17,498609.78,12.38,24,433,Active,0
LN03773,CUST00859,BR028,Vehicle,2025-06-02,188874.82,13.56,60,769,Active,0
LN05361,CUST05089,BR010,Vehicle,2025-04-13,154362.97,7.26,120,818,Closed,0
LN05386,CUST05428,BR003,Personal,2026-05-20,360430.72,17.27,12,578,Closed,0
LN02079,CUST02529,BR001,Vehicle,2024-11-27,373413.84,10.04,12,718,Approved,0
LN05012,CUST05874,BR040,Home,2024-10-20,262240.45,10.79,120,402,Defaulted,1
LN05704,CUST08737,BR021,Education,2024-09-27,142121.72,13.92,36,342,Approved,0
LN00427,CUST09435,BR049,Personal,2026-08-23,146104.38,7.77,24,646,Closed,0
LN00073,CUST06863,BR008,Home,2026-07-27,237490.55,7.5,120,351,Rejected,0
LN04040,CUST02942,BR008,Education,2026-01-15,195558.43,15.2,24,595,Closed,0
LN00487,CUST07587,BR026,Education,2024-12-19,64415.7,12.07,12,760,Approved,0
LN02727,CUST09277,BR001,Vehicle,2026-07-28,73257.21,9.4,24,492,Defaulted,1
LN00615,CUST05645,BR043,Personal,2025-05-24,173520.28,7.77,36,679,Defaulted,1
LN01564,CUST09208,BR020,Home,2024-11-24,468229.39,12.88,60,341,Approved,0
LN01619,CUST06917,BR039,Personal,2025-01-15,82658.44,12.44,24,638,Rejected,0
LN01208,CUST06819,BR042,Home,2024-10-20,95033.09,12.42,120,313,Defaulted,1
LN04352,CUST05074,BR046,Personal,2026-02-06,429256.04,16.64,36,737,Closed,0
LN00766,CUST00671,BR024,Personal,2026-02-01,137796.13,14.79,120,372,Rejected,0
LN01742,CUST01390,BR005,Vehicle,2024-10-03,314355.37,12.18,120,770,Rejected,0
LN04256,CUST06953,BR021,Education,2026-01-26,119452.0,7.79,120,410,Defaulted,1
LN04502,CUST09570,BR009,Home,2025-01-20,268788.63,12.18,60,772,Active,0
LN05716,CUST04487,BR018,Education,2025-09-08,16856.77,12.14,24,825,Defaulted,1
LN01536,CUST06635,BR039,Personal,2026-07-04,78730.93,8.8,36,819,Active,0
LN04686,CUST04895,BR045,Home,2024-12-30,213446.84,13.78,60,528,Approved,0
LN00951,CUST04018,BR037,Home,2025-12-11,301292.19,7.92,12,708,Approved,0
LN00962,CUST08669,BR004,Home,2024-10-17,139150.75,8.24,24,372,Rejected,0
LN04324,CUST09486,BR034,Home,2025-08-22,342772.59,12.6,36,807,Defaulted,1
LN00630,CUST04468,BR048,Education,2025-07-02,272186.14,11.56,36,830,Active,0
LN03723,CUST01742,BR020,Personal,2025-03-17,203569.86,15.95,36,302,Approved,0
LN00102,CUST08392,BR009,Vehicle,2026-03-07,211141.63,17.17,36,426,Approved,0
LN02712,CUST00264,BR039,Vehicle,2025-09-14,481173.7,10.19,60,337,Active,0
LN05448,CUST01073,BR047,Home,2026-06-26,281638.38,10.69,24,494,Approved,0
LN00430,CUST06617,BR046,Home,2025-01-08,380927.43,14.5,12,444,Rejected,0
LN03595,CUST07742,BR005,Vehicle,2025-02-14,127818.33,16.87,120,873,Closed,0
LN02363,CUST06841,BR027,Personal,2025-05-15,14696.96,11.11,36,724,Approved,0
LN03281,CUST08578,BR005,Vehicle,2025-02-16,360587.25,16.33,60,571,Approved,0
LN03637,CUST03663,BR022,Vehicle,2026-09-03,337786.3,7.49,36,418,Approved,0
LN03880,CUST99999,BR028,Home,2025-09-04,-469914.15,6.03,12,725,Closed,0
LN02106,CUST08648,BR034,Vehicle,2026-02-14,113870.95,13.99,36,677,Approved,0
LN00090,CUST02027,BR044,Vehicle,2025-06-30,210333.39,12.44,120,824,Defaulted,1
LN05977,CUST08777,BR004,Home,2025-01-23,170356.11,12.49,120,387,Approved,0
LN03823,CUST01873,BR005,Home,2024-10-18,239229.01,16.86,24,320,Approved,0
LN00100,CUST03099,BR011,Home,2026-02-10,290351.97,16.06,24,538,Defaulted,1
LN00231,CUST06616,BR043,Personal,2026-05-05,286100.53,7.08,36,862,Closed,0
LN01677,CUST04703,BR027,Education,2025-03-21,263232.29,15.15,120,884,Defaulted,1
LN03228,CUST09215,BR030,Home,2024-09-28,367638.27,13.33,24,363,Defaulted,1
LN04083,CUST02915,BR009,Vehicle,2025-02-15,215116.54,12.18,36,830,Defaulted,1
LN01856,CUST02863,BR048,Vehicle,2026-07-27,433747.21,16.4,36,714,Closed,0
LN03571,CUST07361,BR001,Education,2025-08-20,131789.16,15.7,12,795,Closed,0
LN01305,CUST07138,BR015,Education,2025-03-08,319675.76,6.34,120,367,Defaulted,1
LN03321,CUST08835,BR011,Personal,2025-05-12,77400.53,14.82,120,618,Defaulted,1
LN05167,CUST00946,BR025,Education,2025-11-02,295969.99,15.41,12,571,Closed,0
LN00067,CUST07629,BR005,Education,2024-11-08,147001.24,9.38,12,703,Rejected,0
LN05266,CUST09082,BR041,Personal,2025-05-02,122744.49,14.5,12,543,Rejected,0
LN01241,CUST01252,BR005,Education,2024-10-19,265496.8,14.95,36,786,Closed,0
LN05971,CUST03001,BR030,Home,2024-10-01,393395.31,12.07,60,892,Defaulted,1
LN01526,CUST01682,BR005,Education,2025-08-27,383365.17,17.07,24,745,Rejected,0
LN03551,CUST08501,BR015,Education,2025-07-27,476234.73,17.87,24,811,Approved,0
LN05197,CUST05930,BR025,Home,2026-08-05,111156.92,7.91,120,657,Closed,0
LN01988,CUST05249,BR047,Home,2024-11-09,-445410.32,6.94,60,496,Approved,0
LN02979,CUST00340,BR046,Vehicle,2025-06-03,53617.9,17.57,120,438,Closed,0
LN04514,CUST00183,BR006,Vehicle,2025-05-09,324036.92,8.07,120,842,Approved,0
LN01962,CUST01241,BR041,Personal,2025-02-27,20480.53,14.82,12,649,Approved,0
LN05003,CUST09311,BR046,Vehicle,2024-10-22,250979.05,13.7,60,405,Approved,0
LN01549,CUST03633,BR005,Education,2026-05-16,199793.38,8.84,120,670,Active,0
LN01779,CUST06527,BR023,Home,2024-12-26,189049.0,12.85,24,758,Approved,0
LN04694,CUST04827,BR027,Vehicle,2025-07-10,367228.44,11.22,120,887,Approved,0
LN04373,CUST08597,BR025,Education,2026-04-11,290608.59,14.24,120,655,Active,0
LN03781,CUST05166,BR048,Vehicle,2025-07-28,466818.25,9.5,60,842,Approved,0
LN01123,CUST08356,BR024,Personal,2026-07-23,54741.35,6.05,36,875,Active,0
LN03530,CUST05634,BR040,Education,2026-07-29,113374.95,14.17,120,814,Rejected,0
LN04718,CUST05316,BR015,Education,2025-08-27,368568.29,10.73,24,352,Closed,0
LN05258,CUST02306,BR022,Personal,2025-09-02,408103.42,14.24,24,596,Rejected,0
LN00567,CUST08691,BR013,Personal,2025-01-01,300702.84,10.42,24,621,Closed,0
LN00790,CUST01276,BR035,Home,2026-04-27,486300.63,17.81,60,452,Rejected,0
LN02436,CUST99999,BR022,Home,2025-05-06,492495.92,14.03,12,604,Approved,0
LN03430,CUST04009,BR038,Education,2025-07-13,446251.51,11.6,36,809,Rejected,0
LN03857,CUST02761,BR046,Vehicle,2025-03-15,306956.39,11.39,120,759,Closed,0
LN00511,CUST00728,BR000,Vehicle,2026-09-01,65884.65,10.4,60,387,Active,0
LN00768,CUST07570,BR015,Education,2025-04-16,470951.37,17.48,36,368,Defaulted,1
