account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status
ACC01357,CUST03228,BR029,Salary,2025-04-08,97138.56,Active
ACC10565,CUST03717,BR016,Savings,2026-05-28,76935.63,Active
ACC04282,CUST09390,BR018,Current,2026-04-09,42559.35,Dormant
ACC06936,CUST01363,BR039,Savings,2024-12-04,18728.17,Active
ACC09907,CUST02098,BR049,Savings,2023-10-15,25081.56,Active
ACC01691,CUST09985,BR017,Savings,2025-07-06,30197.07,Dormant
ACC02797,CUST09309,BR003,Current,2025-08-24,27516.46,Active
ACC09183,CUST09107,BR013,Current,2026-08-29,50757.36,Dormant
ACC07130,CUST09628,BR031,Salary,2023-09-11,73491.53,Dormant
ACC10162,CUST08032,BR040,Salary,2026-03-24,60980.66,Active
ACC03433,CUST00132,BR046,Current,2025-04-10,83151.28,Active
ACC08781,CUST09403,BR010,Savings,2025-10-23,85549.49,Dormant
ACC07492,CUST04638,BR011,Salary,2025-05-13,47981.36,Dormant
ACC06406,CUST01610,BR021,Current,2026-04-29,25301.56,Closed
ACC11070,CUST01210,BR035,Savings,2025-01-29,96816.66,Dormant
ACC06282,CUST03111,BR025,Savings,2024-10-01,71178.13,Dormant
ACC05820,CUST01249,BR011,Salary,2024-05-10,73131.48,Dormant
ACC09067,CUST07875,BR047,Current,2024-11-13,44051.07,Dormant
ACC02825,CUST03697,BR041,Savings,2024-08-11,54624.98,Active
ACC05426,CUST00419,BR006,Savings,2023-12-26,75593.54,Closed
ACC07403,CUST09977,BR006,Current,2023-12-20,73662.02,Dormant
ACC05766,CUST06790,BR026,Salary,2026-01-11,99775.43,Active
ACC01701,CUST01496,BR048,Salary,2024-06-01,59452.32,Active
ACC05954,CUST05126,BR030,Savings,2025-12-27,8445.48,Dormant
ACC07592,CUST07860,BR046,Current,2025-08-14,-89743.81,Active
ACC05694,CUST06470,BR037,Savings,2026-08-26,77481.61,Active
ACC11352,CUST05308,BR041,Current,2026-03-07,33320.33,Active
ACC03291,CUST04049,BR037,Salary,2024-01-19,-16308.46,Closed
ACC07778,CUST01722,BR029,Savings,2024-11-12,95225.91,Closed
ACC11496,CUST02791,BR049,Savings,2025-09-17,32198.66,Closed
ACC01820,CUST08713,BR046,Savings,2026-03-25,2669.8,Closed
ACC08567,CUST08310,BR026,Savings,2024-07-06,32881.52,Active
ACC02968,CUST03801,BR025,Savings,2024-10-12,12721.62,Active
ACC09015,CUST07931,BR028,Salary,2026-05-26,48512.13,Dormant
ACC06204,CUST05439,BR037,Current,2025-06-09,31575.9,Closed
ACC07573,CUST06760,BR005,Salary,2026-04-13,75884.1,Dormant
ACC02842,CUST05866,BR010,Current,2024-08-17,65587.49,Closed
ACC07022,CUST05852,BR049,Savings,2025-10-14,64537.03,Closed
ACC07924,CUST02782,BR041,Current,2024-03-29,5655.9,Closed
ACC06688,CUST05864,BR039,Current,2024-07-15,8234.6,Closed
ACC11880,CUST08463,BR002,Salary,2024-05-20,83008.0,Dormant
ACC05310,CUST07864,BR037,Current,2023-10-15,54764.04,Dormant
ACC02217,CUST03670,BR005,Current,2026-01-12,39083.99,Active
ACC04607,CUST07946,BR042,Current,2025-01-17,71176.69,Dormant
ACC11901,CUST04174,BR012,Current,2025-03-25,64318.25,Active
ACC06985,CUST04381,BR003,Savings,2025-04-27,24511.06,Dormant
ACC03657,CUST05043,BR041,Savings,2023-09-21,64161.88,Closed
ACC06829,CUST02344,BR024,Savings,2024-04-06,37004.52,Active
ACC04451,CUST08242,BR020,Salary,2025-05-15,51278.44,Active
ACC10262,CUST09031,BR026,Current,2023-10-03,64749.36,Dormant
ACC04855,CUST08828,BR038,Salary,2025-08-30,82095.75,Dormant
ACC10671,CUST03507,BR003,Current,2025-11-07,59260.01,Dormant
ACC00348,CUST09327,BR029,Salary,2025-11-29,5066.44,Active
ACC10216,CUST04455,BR003,Salary,2023-09-09,51725.56,Dormant
ACC01539,CUST07687,BR035,Current,2026-08-10,44522.7,Dormant
ACC00667,CUST05357,BR007,Salary,2024-07-26,75421.62,Active
ACC05357,CUST03672,BR008,Current,2023-10-26,94677.48,Closed
ACC02550,CUST08937,BR023,Savings,2024-08-06,64835.5,Active
ACC06517,CUST09180,BR041,Salary,2025-01-25,95437.14,Dormant
ACC06400,CUST06243,BR038,Current,2025-11-02,27025.45,Closed
ACC02983,CUST06707,BR009,Salary,2025-11-30,18961.77,Dormant
ACC03536,CUST01105,BR042,Savings,2025-12-23,60580.43,Closed
ACC09268,CUST02318,BR015,Savings,2026-07-21,73851.72,Dormant
ACC06815,CUST06605,BR027,Savings,2025-12-29,15722.88,Active
ACC10588,CUST08481,BR005,Current,2024-12-03,20886.22,Closed
ACC05554,CUST00141,BR025,Salary,2025-04-19,52969.45,Active
ACC09848,CUST01626,BR034,Savings,2023-12-13,42002.48,Active
ACC11895,CUST07113,BR039,Salary,2026-01-07,59764.36,Active
ACC02059,CUST06523,BR046,Savings,2023-11-05,96574.71,Active
ACC02228,CUST06971,BR018,Savings,2026-02-18,44383.63,Closed
ACC01849,CUST07755,BR015,Salary,2024-01-18,68481.29,Active
ACC11781,CUST03351,BR003,Savings,2024-03-09,96649.46,Active
ACC08178,CUST06043,BR030,Savings,2026-07-14,49023.05,Active
ACC04639,CUST00691,BR029,Salary,2024-03-25,73977.11,Active
ACC06794,CUST08057,BR000,Current,2025-02-20,31856.78,Active
ACC05166,CUST04850,BR007,Current,2026-08-20,64522.83,Dormant
ACC06284,CUST03118,BR041,Salary,2023-09-28,39679.31,Active
ACC11579,CUST05883,BR032,Savings,2026-02-21,89994.4,Active
ACC06574,CUST06104,BR020,Salary,2024-08-11,84465.52,Active
ACC07039,CUST00668,BR033,Salary,2026-05-12,81269.85,Closed
ACC06891,CUST06642,BR018,Savings,2025-06-11,41659.74,Closed
ACC07117,CUST00815,BR014,Savings,2024-03-28,55129.7,Active
ACC02847,CUST03312,BR003,Salary,2026-01-20,94761.23,Dormant
ACC09157,CUST00537,BR007,Savings,2025-07-27,10588.7,Active
ACC05254,CUST08164,BR000,Current,2026-06-13,5754.17,Active
ACC08008,CUST02918,BR014,Savings,2024-06-14,80255.52,Dormant
ACC01766,CUST02573,BR006,Salary,2023-12-05,38845.48,Closed
ACC01489,CUST02178,BR023,Savings,2025-05-24,73193.51,Dormant
ACC01704,CUST04875,BR010,Current,2026-08-15,80383.49,Dormant
ACC01965,CUST05469,BR002,Savings,2023-11-07,48088.07,Closed
ACC01257,CUST08376,BR032,Salary,2026-01-05,79455.93,Closed
ACC08851,CUST09794,BR047,Salary,2024-06-09,57667.03,Active
ACC01273,CUST07777,BR020,Current,2024-02-21,3329.9,Active
ACC11572,CUST03956,BR011,Savings,2024-06-27,49567.11,Active
ACC09418,CUST01309,BR004,Salary,2024-06-15,21963.86,Active
ACC06941,CUST07125,BR020,Salary,2025-08-25,64747.42,Closed
ACC05289,CUST99999,BR015,Savings,2024-05-26,60067.69,Dormant
ACC02573,CUST05606,BR004,Savings,2025-09-11,16716.52,Closed
ACC11862,CUST05882,BR019,Savings,2025-06-30,37022.28,Active
ACC00459,CUST09773,BR040,Current,2025-06-10,73231.02,Active
ACC07453,CUST09669,BR013,Salary,2025-12-12,12613.12,Active
ACC11960,CUST04645,BR031,Current,2025-06-19,63715.19,Active
ACC11178,CUST04283,BR030,Salary,2023-10-15,26507.56,Dormant
ACC11994,CUST03216,BR005,Salary,2025-11-07,-40457.96,Active
ACC00983,CUST00369,BR005,Salary,2026-08-11,87336.68,Active
ACC04125,CUST08452,BR004,Salary,2025-01-15,61212.01,Active
ACC11359,CUST03359,BR003,Salary,2025-02-24,12361.03,Dormant
ACC08034,CUST08365,BR030,Salary,2024-07-05,37483.75,Closed
ACC09504,CUST04202,BR044,Savings,2024-01-27,15425.38,Closed
ACC09379,CUST04300,BR005,Current,2024-06-28,80525.15,Closed
ACC10471,CUST04065,BR034,Savings,2026-04-29,23632.13,Dormant
ACC07819,CUST05131,BR000,Current,2023-11-06,52887.28,Active
ACC02155,CUST03458,BR024,Salary,2024-01-06,12111.83,Dormant
ACC03189,CUST00214,BR042,Savings,2024-10-30,33027.79,Dormant
ACC09695,CUST09547,BR019,Salary,2026-06-08,36442.17,Closed
ACC07404,CUST08684,BR035,Current,2025-02-19,97121.66,Active
ACC04376,CUST03307,BR034,Savings,2023-11-01,76165.45,Active
ACC04350,CUST03049,BR023,Savings,2023-12-13,79447.68,Closed
ACC00583,CUST00403,BR018,Current,2024-08-22,35216.47,Active
ACC03018,CUST01368,BR001,Savings,2024-11-27,19174.22,Active
ACC09019,CUST05667,BR015,Savings,2026-02-04,56548.3,Dormant
ACC09182,CUST03825,BR034,Current,2024-05-15,41539.56,Active
ACC09662,CUST06579,BR015,Salary,2026-05-15,54078.82,Active
ACC06660,CUST09099,BR006,Salary,2024-10-26,32408.76,Active
ACC02097,CUST05479,BR003,Current,2024-01-09,4523.19,Dormant
ACC04375,CUST05750,BR014,Salary,2025-05-14,79975.99,Active
ACC02276,CUST03010,BR004,Savings,2024-05-05,84747.76,Closed
ACC08956,CUST05191,BR044,Savings,2025-03-26,94638.89,Active
ACC01618,CUST06249,BR000,Salary,2024-05-10,35355.15,Dormant
ACC11794,CUST07221,BR037,Current,2024-07-25,9308.16,Dormant
ACC00975,CUST05820,BR005,Current,2024-12-04,50361.25,Closed
ACC04814,CUST00390,BR024,Current,2024-03-04,35848.55,Closed
ACC03134,CUST08563,BR013,Current,2024-01-20,55428.32,Active
ACC10414,CUST06152,BR049,Current,2026-05-08,13397.09,Active
ACC01125,CUST04594,BR034,Current,2024-07-01,89556.91,Closed
ACC07521,CUST07401,BR011,Savings,2026-06-27,82773.17,Active
ACC04075,CUST06839,BR047,Savings,2025-04-25,16295.54,Dormant
ACC00111,CUST02679,BR005,Salary,2026-06-23,44367.58,Dormant
ACC02099,CUST00214,BR007,Savings,2026-04-01,34945.0,Closed
ACC08483,CUST03961,BR047,Savings,2024-11-06,70410.13,Closed
ACC05298,CUST05924,BR047,Salary,2024-08-05,93701.81,Dormant
ACC06459,CUST06076,BR029,Current,2024-01-11,28136.12,Dormant
ACC10393,CUST09293,BR005,Salary,2024-01-14,58632.61,Closed
ACC04867,CUST02270,BR023,Savings,2023-11-19,77444.21,Active
ACC00205,CUST07048,BR027,Current,2025-06-27,73624.03,Dormant
ACC00118,CUST00052,BR007,Salary,2024-04-12,26100.61,Closed
ACC05129,CUST00097,BR011,Salary,2025-06-26,82852.68,Closed
ACC05978,CUST00076,BR022,Savings,2024-10-16,54773.56,Dormant
ACC10406,CUST05975,BR024,Current,2026-05-08,36247.8,Dormant
ACC09938,CUST09878,BR018,Savings,2025-12-15,14586.46,Active
ACC04134,CUST06083,BR049,Salary,2026-01-31,3449.19,Active
ACC06021,CUST07000,BR015,Savings,2025-11-20,59698.18,Active
ACC00072,CUST04879,BR042,Salary,2025-08-13,12664.18,Closed
ACC05646,CUST02718,BR016,Salary,2025-08-13,63072.91,Closed
ACC05640,CUST00718,BR040,Salary,2026-06-29,71535.83,Active
ACC05427,CUST07666,BR033,Salary,2024-07-05,67084.54,Dormant
ACC02646,CUST02348,BR010,Savings,2024-02-04,32504.35,Dormant
ACC03407,CUST02555,BR045,Savings,2026-05-28,41606.88,Active
ACC05386,CUST01282,BR018,Salary,2024-07-31,25648.8,Active
ACC00776,CUST07926,BR019,Current,2026-08-06,24960.21,Active
ACC06772,CUST09362,BR017,Salary,2025-10-09,21925.28,Dormant
ACC07876,CUST07616,BR027,Savings,2026-05-19,30505.74,Dormant
ACC11942,CUST00599,BR032,Savings,2024-03-25,89965.84,Active
ACC02419,CUST06663,BR008,Current,2024-04-08,2387.16,Active
ACC05709,CUST01226,BR000,Savings,2023-09-17,13624.59,Dormant
ACC08653,CUST08483,BR000,Savings,2026-06-29,87767.54,Active
ACC03635,CUST07788,BR004,Savings,2023-11-28,22554.64,Closed
ACC06392,CUST02843,BR041,Salary,2025-08-07,9996.28,Active
ACC11360,CUST07044,BR000,Salary,2024-04-17,85628.54,Dormant
ACC11313,CUST02802,BR049,Savings,2025-03-23,62580.43,Dormant
ACC06953,CUST00264,BR047,Current,2024-01-27,17957.14,Active
ACC03596,CUST09483,BR028,Salary,2024-10-30,24803.36,Active
ACC06307,CUST03437,BR000,Savings,2024-03-16,90958.84,Active
ACC05355,CUST08771,BR007,Current,2025-05-14,35025.62,Active
ACC04940,CUST00519,BR016,Salary,2024-09-29,31388.21,Dormant
ACC09310,CUST06508,BR003,Current,2024-08-03,86480.33,Closed
ACC09099,CUST03617,BR022,Current,2024-01-27,71148.32,Dormant
ACC05641,CUST02285,BR038,Salary,2025-11-10,3146.72,Active
ACC10939,CUST01117,BR028,Savings,2024-06-19,73180.47,Dormant
ACC01154,CUST03759,BR044,Current,2026-08-27,84883.52,Active
ACC08462,CUST05291,BR000,Savings,2024-11-30,774.59,Closed
ACC05510,CUST03100,BR040,Savings,2024-05-23,31429.4,Closed
ACC05518,CUST02345,BR024,Salary,2026-06-29,42855.68,Closed
ACC10867,CUST00641,BR042,Salary,2024-12-04,58555.5,Active
ACC04345,CUST06949,BR038,Savings,2025-08-31,36421.7,Dormant
ACC01670,CUST07522,BR025,Current,2025-10-20,89727.8,Active
ACC11685,CUST00122,BR027,Salary,2026-02-19,51999.82,Active
ACC09744,CUST09889,BR037,Salary,2026-01-21,99522.88,Closed
ACC06846,CUST09418,BR021,Current,2025-06-08,56538.26,Closed
ACC11674,CUST00680,BR041,Salary,2025-07-26,95646.34,Dormant
ACC09589,CUST03925,BR043,Salary,2024-02-21,45354.92,Dormant
ACC08721,CUST00374,BR002,Current,2024-02-27,2443.77,Closed
ACC05997,CUST05143,BR007,Savings,2024-11-16,2089.59,Dormant
ACC11208,CUST08965,BR007,Salary,2024-01-29,11114.88,Closed
ACC03184,CUST05407,BR007,Salary,2024-05-29,64357.74,Active
ACC07167,CUST02214,BR014,Savings,2024-06-07,-8263.9,Closed
ACC05248,CUST06448,BR003,Current,2024-12-08,60223.36,Active
ACC00941,CUST04753,BR020,Savings,2026-03-23,85351.13,Active
ACC06478,CUST06940,BR024,Salary,2024-02-13,70763.62,Closed
ACC03988,CUST08527,BR012,Current,2024-12-24,52475.21,Active
ACC10704,CUST00856,BR041,Savings,2024-10-08,63353.84,Closed
ACC06473,CUST04879,BR041,Salary,2024-12-24,90115.19,Closed
ACC08324,CUST99999,BR001,Salary,2025-12-10,32158.11,Active
ACC01466,CUST00295,BR048,Current,2025-06-23,87664.07,Active
ACC10048,CUST99999,BR011,Current,2025-02-14,75954.04,Closed
ACC11760,CUST06295,BR008,Savings,2024-02-10,53466.95,Active
ACC09112,CUST07878,BR000,Salary,2024-06-07,98623.23,Active
ACC09151,CUST06952,BR045,Salary,2026-09-01,59992.01,Closed
ACC07910,CUST00727,BR022,Savings,2026-02-24,36864.63,Dormant
ACC07016,CUST05558,BR005,Current,2025-08-21,87212.15,Active
ACC03644,CUST05931,BR039,Salary,2026-09-06,90569.88,Dormant
ACC01797,CUST02271,BR026,Current,2023-12-14,70003.57,Closed
ACC10210,CUST09839,BR017,Savings,2023-09-10,65194.71,Dormant
ACC00726,CUST03374,BR010,Salary,2025-09-08,29951.3,Dormant
ACC03183,CUST06380,BR015,Current,2025-11-26,92016.58,Dormant
ACC05994,CUST03688,BR026,Current,2025-04-09,47597.24,Dormant
ACC07830,CUST07212,BR045,Current,2025-10-10,52656.71,Closed
ACC00557,CUST04959,BR020,Savings,2024-07-31,41911.15,Dormant
ACC08622,CUST05106,BR001,Current,2024-04-11,49291.9,Closed
ACC09795,CUST01803,BR045,Salary,2024-12-05,49309.06,Active
ACC06977,CUST05180,BR003,Salary,2024-03-18,3188.33,Closed
ACC11821,CUST06726,BR014,Current,2025-10-09,99927.23,Dormant
ACC09487,CUST02447,BR010,Current,2026-08-08,27349.77,Active
ACC08689,CUST02301,BR033,Savings,2026-02-23,96769.88,Dormant
ACC04714,CUST09121,BR049,Current,2025-12-16,55672.23,Dormant
ACC10106,CUST02544,BR025,Salary,2024-07-24,99816.11,Dormant
ACC03748,CUST08555,BR020,Salary,2026-01-04,71856.41,Active
ACC03733,CUST01581,BR005,Current,2024-03-02,41884.23,Closed
ACC10879,CUST04310,BR023,Current,2025-05-08,92911.61,Active
ACC03927,CUST03428,BR000,Current,2025-10-12,16359.61,Dormant
ACC02270,CUST08468,BR005,Salary,2024-02-01,30077.23,Active
ACC08966,CUST08426,BR001,Salary,2023-11-21,97509.02,Closed
ACC05060,CUST07440,BR006,Current,2023-09-15,74351.13,Closed
ACC06421,CUST01162,BR045,Savings,2025-01-22,62150.53,Dormant
ACC08325,CUST07298,BR013,Savings,2026-01-08,48710.12,Closed
ACC05676,CUST06258,BR026,Savings,2026-04-03,81143.51,Active
ACC08435,CUST07643,BR002,Savings,2024-07-07,56876.71,Active
ACC00474,CUST01661,BR013,Savings,2024-07-15,54485.82,Closed
ACC04695,CUST08483,BR009,Savings,2025-08-11,7229.67,Closed
ACC07324,CUST02278,BR005,Savings,2025-07-02,3301.21,Closed
ACC09887,CUST03963,BR024,Current,2024-07-11,6603.19,Closed
ACC05824,CUST05057,BR037,Savings,2025-03-10,26672.02,Active
ACC05311,CUST08819,BR042,Savings,2025-08-22,32349.93,Dormant
ACC00635,CUST04174,BR037,Salary,2024-09-27,35055.19,Dormant
ACC04635,CUST05157,BR005,Savings,2024-06-16,79844.57,Closed
ACC11144,CUST02574,BR034,Salary,2024-09-04,96487.1,Active
ACC03012,CUST09950,BR006,Salary,2025-06-08,94949.44,Closed
ACC08245,CUST07641,BR037,Current,2026-09-04,56859.87,Closed
ACC04205,CUST00985,BR044,Salary,2026-02-06,7223.27,Closed
ACC03551,CUST06779,BR019,Current,2026-06-23,22360.33,Closed
ACC06184,CUST09280,BR040,Current,2025-11-29,19463.97,Closed
ACC07142,CUST07690,BR006,Current,2025-03-05,91735.92,Active
ACC06852,CUST09664,BR024,Savings,2024-06-26,5389.88,Active
ACC05378,CUST01012,BR018,Savings,2023-09-16,64024.75,Active
ACC03384,CUST00981,BR000,Savings,2026-03-16,6810.42,Dormant
ACC01058,CUST08655,BR041,Current,2025-10-17,50124.56,Dormant
ACC04323,CUST05369,BR020,Current,2024-01-14,68046.02,Dormant
ACC09263,CUST08844,BR016,Current,2024-03-09,69999.65,Closed
ACC08225,CUST04018,BR023,Current,2025-08-31,26266.13,Closed
ACC03943,CUST05456,BR039,Savings,2024-04-03,57172.3,Active
ACC07499,CUST08214,BR013,Savings,2026-01-02,8477.64,Closed
ACC08030,CUST04797,BR006,Current,2026-06-29,12835.81,Dormant
ACC09955,CUST08741,BR016,Savings,2024-07-04,13451.77,Dormant
ACC00353,CUST08583,BR003,Current,2025-01-09,70338.98,Active
ACC02109,CUST06508,BR040,Savings,2024-12-28,3073.11,Closed
ACC02910,CUST00974,BR002,Savings,2025-02-07,26296.44,Active
ACC01399,CUST04915,BR041,Salary,2025-10-08,68845.39,Active
ACC10429,CUST08836,BR007,Salary,2025-07-21,39026.88,Active
ACC05275,CUST04915,BR005,Salary,2025-11-19,89135.13,Closed
ACC03199,CUST01542,BR042,Savings,2024-12-17,95354.59,Active
ACC04750,CUST00659,BR010,Current,2025-10-09,28615.04,Closed
ACC05857,CUST04069,BR045,Savings,2024-12-09,44014.33,Active
ACC01032,CUST00776,BR012,Salary,2024-10-31,89583.87,Active
ACC07370,CUST05404,BR003,Current,2023-12-19,64246.74,Closed
ACC04211,CUST02289,BR031,Salary,2024-08-17,26391.78,Active
ACC02460,CUST09394,BR003,Savings,2026-02-22,65396.17,Active
ACC07135,CUST03416,BR002,Salary,2024-03-10,53260.7,Active
ACC05621,CUST06457,BR047,Salary,2026-01-31,76170.29,Closed
ACC08446,CUST07437,BR046,Savings,2025-07-04,62153.36,Dormant
ACC10446,CUST07616,BR024,Salary,2024-12-20,17653.15,Active
ACC03452,CUST02219,BR004,Salary,2024-05-25,27974.22,Dormant
ACC08722,CUST00241,BR008,Savings,2025-11-24,21451.32,Dormant
ACC11156,CUST07992,BR037,Savings,2025-04-12,34784.99,Dormant
ACC06893,CUST09753,BR002,Savings,2026-07-17,26126.47,Dormant
ACC02029,CUST09453,BR007,Current,2026-05-23,89897.1,Closed
ACC03781,CUST08855,BR006,Current,2024-07-20,29318.93,Active
ACC07469,CUST06222,BR041,Current,2024-01-25,46254.6,Dormant
ACC08098,CUST06523,BR007,Savings,2025-08-20,70653.5,Active
ACC01266,CUST06376,BR022,Salary,2026-08-16,38235.26,Active
ACC03445,CUST03545,BR049,Current,2025-10-04,-96192.76,Closed
ACC07147,CUST06997,BR017,Current,2026-05-31,98195.32,Dormant
ACC03604,CUST08290,BR000,Salary,2025-10-01,33645.68,Dormant
ACC01631,CUST05391,BR009,Savings,2024-01-13,65255.12,Closed
ACC01310,CUST04450,BR010,Current,2024-12-31,87199.91,Active
ACC07447,CUST06108,BR014,Current,2026-05-24,37619.72,Active
ACC07433,CUST99999,BR005,Salary,2026-03-26,21915.17,Closed
ACC10542,CUST04341,BR005,Salary,2024-06-29,54157.11,Closed
ACC08672,CUST01051,BR005,Current,2026-07-16,50324.43,Dormant
ACC06434,CUST02328,BR029,Savings,2024-07-18,86436.62,Dormant
ACC00277,CUST02115,BR011,Current,2024-06-20,25965.93,Closed
ACC11646,CUST06225,BR000,Salary,2025-05-10,9335.53,Dormant
ACC04405,CUST07788,BR049,Current,2026-01-20,11937.75,Active
ACC11044,CUST01321,BR030,Current,2023-11-23,23173.56,Dormant
ACC02337,CUST05829,BR028,Salary,2024-04-14,35115.45,Dormant
ACC09156,CUST09414,BR029,Savings,2024-09-10,17913.23,Dormant
ACC05420,CUST03773,BR028,Current,2026-07-17,41514.54,Dormant
ACC06844,CUST07825,BR044,Current,2025-01-16,90522.39,Closed
ACC04879,CUST08355,BR020,Current,2025-04-09,3781.91,Dormant
ACC07712,CUST05879,BR012,Salary,2026-07-24,55030.73,Active
ACC09764,CUST01081,BR036,Salary,2025-10-03,35746.85,Closed
ACC03079,CUST00815,BR018,Savings,2026-08-07,37138.9,Dormant
ACC06141,CUST06078,BR040,Savings,2025-12-05,88282.42,Closed
ACC05625,CUST00042,BR038,Salary,2024-11-22,24355.27,Active
ACC11094,CUST00636,BR000,Current,2025-08-21,88697.66,Dormant
ACC07489,CUST02297,BR040,Current,2025-07-10,24896.05,Active
ACC02036,CUST04150,BR013,Current,2025-02-25,77529.61,Closed
ACC10033,CUST01104,BR048,Salary,2024-08-08,13525.54,Active
ACC04310,CUST00381,BR000,Current,2024-01-23,2948.99,Active
ACC07019,CUST08736,BR020,Savings,2025-12-31,72228.44,Dormant
ACC07857,CUST07005,BR004,Current,2025-08-23,26302.15,Dormant
ACC09734,CUST04613,BR045,Savings,2024-07-14,67811.02,Closed
ACC06471,CUST08289,BR001,Savings,2023-11-11,85411.63,Active
ACC11567,CUST07621,BR004,Current,2024-01-23,62008.36,Dormant
ACC02168,CUST01373,BR037,Salary,2025-10-23,16099.35,Active
ACC08797,CUST05155,BR003,Salary,2025-08-15,39525.42,Closed
ACC07611,CUST03635,BR005,Savings,2026-02-23,65680.41,Active
ACC04679,CUST06125,BR043,Current,2025-02-22,76824.75,Active
ACC01876,CUST06307,BR020,Savings,2024-05-06,44546.45,Active
ACC09991,CUST07579,BR015,Salary,2024-03-24,83738.79,Dormant
ACC04033,CUST07437,BR032,Current,2023-12-18,80242.33,Closed
ACC10933,CUST03264,BR005,Current,2024-06-13,7792.17,Dormant
ACC06933,CUST08587,BR034,Savings,2026-05-15,70550.89,Active
ACC10638,CUST07047,BR034,Current,2026-08-22,74718.7,Active
ACC10031,CUST09124,BR006,Current,2024-12-26,26784.94,Dormant
ACC00145,CUST07193,BR020,Savings,2025-09-05,16326.85,Closed
ACC05690,CUST00839,BR035,Salary,2025-09-26,48961.36,Dormant
ACC00543,CUST08181,BR007,Current,2024-07-03,53503.98,Dormant
ACC05828,CUST01747,BR005,Current,2026-03-07,41692.08,Dormant
ACC06626,CUST06434,BR026,Current,2025-07-10,63008.11,Closed
ACC01946,CUST04461,BR016,Salary,2025-03-05,50911.6,Closed
ACC02651,CUST06950,BR046,Current,2024-09-28,76974.8,Dormant
ACC05341,CUST09396,BR014,Savings,2023-11-18,77311.35,Dormant
ACC07380,CUST03847,BR025,Salary,2026-02-17,68399.27,Closed
ACC08298,CUST09874,BR031,Savings,2025-12-28,11271.32,Dormant
ACC03437,CUST00285,BR049,Salary,2025-05-04,70110.77,Active
ACC03823,CUST04483,BR013,Current,2024-10-30,1303.27,Closed
ACC06327,CUST01472,BR049,Salary,2025-05-15,25640.29,Closed
ACC09181,CUST08996,BR032,Current,2024-02-11,63183.82,Active
ACC05002,CUST04731,BR013,Current,2025-08-17,95301.56,Dormant
ACC10779,CUST05715,BR023,Salary,2024-04-27,24876.92,Dormant
ACC00545,CUST04746,BR001,Salary,2026-07-07,53983.18,Active
ACC08522,CUST04494,BR031,Salary,2023-10-23,15367.07,Active
ACC03478,CUST02467,BR023,Current,2024-01-15,82934.41,Dormant
ACC05087,CUST08076,BR018,Current,2025-02-22,-29256.3,Closed
ACC03147,CUST01524,BR017,Current,2025-03-22,3176.96,Active
ACC10646,CUST09948,BR030,Savings,2026-04-22,11047.37,Dormant
ACC00071,CUST09324,BR028,Salary,2024-11-13,26473.51,Closed
ACC06103,CUST04286,BR024,Current,2025-06-13,67858.07,Closed
ACC11697,CUST00062,BR021,Savings,2024-06-14,47506.06,Active
ACC05675,CUST07614,BR009,Salary,2024-03-29,33873.76,Dormant
ACC04022,CUST05300,BR013,Salary,2025-05-23,53664.28,Closed
ACC01177,CUST06756,BR024,Current,2024-02-10,23926.28,Active
ACC11481,CUST09978,BR025,Salary,2023-10-04,98984.85,Active
